IMO_Clean,IMO_Original,VesselName,ShipType,DWT,Draft_m,TPC,MatchQuality
1019993,1019993,EASTERN TRITON,,4939,6.36,0.0,Exact
1020021,1020021,YONG XIN 25,Containership-Feedermax,35816,10.1,0.0,Exact
1020148,1020148,SENTOSA 23,Containership-Small Feeder,4117,3.953,0.0,Exact
1020447,1020447,BBC NEPTUNE,Bulk Carrier-Handymax,40457,10.95,0.0,Exact
1020459,1020459,BBC PLUTO,Bulk Carrier-Handymax,40459,10.95,0.0,Exact
1020540,1020540,FANOULA,Bulk Carrier-Large Handy,33047,0.0,0.0,Exact
1020552,1020552,LARA,Bulk Carrier-Handymax,41264,0.0,0.0,Exact
1020564,1020564,ERMIONE,Bulk Carrier-Large Handy,33047,0.0,0.0,Exact
1020576,1020576,XIN LIN HAI 19,"General Cargo 5,000-9,999 dwt",8597,6.6,0.0,Exact
1020617,1020617,ECO SIROCCO,Containership-Regional Feeder,14612,8.1,0.0,Exact
1020629,1020629,ECO BORA,Containership-Regional Feeder,14000,8.1,0.0,Exact
1020679,1020679,SKIATHOS,Bulk Carrier-Newcastlemax,211322,18.55,0.0,Exact
1020760,1020760,NORSE INNOSHIMA,Bulk Carrier-Handymax,40058,10.48,0.0,Exact
1020772,1020772,HANDY TRADITION,Bulk Carrier-Handymax,40100,10.483,0.0,Exact
1020784,1020784,BELLE CHANCE,Bulk Carrier-Handymax,40058,10.483,0.0,Exact
1020851,1020851,EXPRESS STAR,"General Cargo 5,000-9,999 dwt",7499,6.3,0.0,Exact
1020899,1020899,BAHTERA DAMAI,"General Cargo 5,000-9,999 dwt",8516,6.9,0.0,Exact
1020916,1020916,GRAND EMERALD,"General Cargo 5,000-9,999 dwt",8520,7.0,0.0,Exact
1020966,1020966,YONG JING,"General Cargo 5,000-9,999 dwt",7495,6.5,0.0,Exact
1020992,1020992,ZHONG CHUAN HAI YUN,"General Cargo 15,000-19,999dwt",17300,8.2,0.0,Exact
1021180,1021180,JAL DHVANI,Tanker-MR2,49990,13.316,53.2,Exact
1021257,1021257,TENG CHONG 188,,10491,6.2,0.0,Exact
1021295,1021295,BC LIBERTY,Bulk Carrier-Handymax,40354,10.392,0.0,Exact
1021300,1021300,BC INTEGRITY,Bulk Carrier-Handymax,40319,10.392,0.0,Exact
1021374,1021374,CL SPRUCE,Bulk Carrier-Supra/Ultramax,64181,13.525,0.0,Exact
1021386,1021386,ANJI ANSHENG,"PCC/PCTC => 4,000 cars",24664,10.3,0.0,Exact
1021398,1021398,ANJI SOUNDNESS,"PCC/PCTC => 4,000 cars",24670,10.3,0.0,Exact
1021403,1021403,ANJI PROSPERITY,"PCC/PCTC => 4,000 cars",24652,10.3,0.0,Exact
1021491,1021491,CLEANSEAS FRIENDLY,"Tanker-<=4,999dwt",1334,4.0,0.0,Exact
1021568,1021568,KAZO ANDA,,572,2.35,0.0,Exact
1021570,1021570,OCEAN 28,,24623,6.0,0.0,Exact
1021582,1021582,JAYA ELO 186,"General Cargo <=4,999 dwt",3708,5.2,0.0,Exact
1021673,1021673,GINOSTRA M,Tanker-Handy,18639,9.48,30.3,Exact
1021685,1021685,PRIMO M,Tanker-Handy,18669,9.5,0.0,Exact
1021697,1021697,OSTRO I,Tanker-Handy,18653,9.5,0.0,Exact
1021702,1021702,BISE,Tanker-Handy,18644,9.48,33.3,Exact
1021714,1021714,KAREN OLDENDORFF,Bulk Carrier-Pmax/Kamsarmax,82000,14.5,0.0,Exact
1021776,1021776,LAMU,Tanker-LR2,113633,15.0,100.3,Exact
1021788,1021788,DUNE,Tanker-LR2,113667,15.0,100.3,Exact
1021790,1021790,ROBOLA,Tanker-LR2,113613,15.0,100.3,Exact
1021829,1021829,NEOLINER ORIGIN,"Ro-ro cargo 1,000-1,499 LM",6300,6.1,0.0,Exact
1021831,1021831,HEYBELIADA,,848,1.25,0.0,Exact
1021881,1021881,CL GUANGZHOU,Bulk Carrier-Supra/Ultramax,64730,13.5,0.0,Exact
1021893,1021893,CL FOSHAN,Bulk Carrier-Supra/Ultramax,64744,13.5,0.0,Exact
1021910,1021910,JI HANG 56,Bulk Carrier-Small Handy,15619,8.2,0.0,Exact
1021958,1021958,GAIN SPRING,"General Cargo 5,000-9,999 dwt",7850,6.45,0.0,Exact
1021996,1021996,FORTUNE 8,"General Cargo <=4,999 dwt",3058,4.75,0.0,Exact
1022079,1022079,ALGOMA EAST COAST,Tanker-MR1,37242,11.3,0.0,Exact
1022081,1022081,ALGOMA ACADIAN,Tanker-MR1,37242,11.3,0.0,Exact
1022122,1022122,HOANG ANH 09,Bulk Carrier-Small Handy,22596,9.3,0.0,Exact
1022213,1022213,KUM UN SAN 8,"General Cargo 5,000-9,999 dwt",5014,5.95,0.0,Exact
1022275,1022275,EMS LUNA,"General Cargo <=4,999 dwt",4672,5.497,0.0,Exact
1022287,1022287,RADBOD,"General Cargo <=4,999 dwt",4762,5.486,0.0,Exact
1022299,1022299,EMS LIBERTY,"General Cargo <=4,999 dwt",4400,5.18,0.0,Exact
1022304,1022304,EMS LEADER,"General Cargo <=4,999 dwt",4400,5.18,0.0,Exact
1022457,1022457,ATLANTIC DIAMOND,Tanker-LR2,114047,15.0,0.0,Exact
1022469,1022469,ATLANTIC GEM,Tanker-LR2,113988,15.02,0.0,Exact
1022483,1022483,GUANG DA 678,,6775,5.9,0.0,Exact
1022641,1022641,SOUTH ENABLER,"RoPax-20,000-29,999gt",13726,7.58,0.0,Exact
1022677,1022677,GEM EMERALD,Tanker-MR2,49999,13.274,0.0,Exact
1022689,1022689,GEM DIAMOND,Tanker-MR2,49944,13.25,0.0,Exact
1022691,1022691,12 CHUNGKYUNG,"Tanker-<=4,999dwt",969,3.8,0.0,Exact
1022706,1022706,STENA CONTINENT,Tanker-MR2,49948,13.316,53.0,Exact
1022718,1022718,CRISTALLINA,Tanker-MR2,49999,13.306,53.0,Exact
1022720,1022720,MAULOA,"General Cargo 10,000-14,999dwt",13534,9.177,0.0,Exact
1022732,1022732,HOKKAIDO,Tanker-MR2,49948,13.25,53.0,Exact
1022823,1022823,EUREKA,"Tanker-<=4,999dwt",3353,5.2,0.0,Exact
1022859,1022859,RUI XIN 1,,3377,3.2,0.0,Exact
1022861,1022861,ALFA,,2443,3.15,0.0,Exact
1022902,1022902,OTOWA,,1217,4.155,0.0,Exact
1022926,1022926,YUAN YI 008,,10072,6.1,0.0,Exact
1022990,1022990,EDEN K,,171,4.37,0.0,Exact
1023009,1023009,SMART LINE,"General Cargo <=4,999 dwt",2402,3.81,0.0,Exact
1023097,1023097,LIANG RONG 007,,1081,3.0,0.0,Exact
1023140,1023140,SHENG WANG 610,,1474,3.2,0.0,Exact
1023164,1023164,XUAN TENG JI YUN,Containership-Regional Feeder,17000,9.0,0.0,Exact
1023176,1023176,CSM WYVERN,"Tanker-<=4,999dwt",3004,5.0,0.0,Exact
1023229,1023229,HELENA RISING,"General Cargo 10,000-14,999dwt",10866,7.6,0.0,Exact
1023231,1023231,CHANG FA 668,"Bulk Carrier-5,000-7,499dwt",5840,4.4,0.0,Exact
1023243,1023243,HUI ZE LENG YUN 15,"Reefer-=>8,000dwt",12499,9.1,0.0,Exact
1023322,1023322,NEW SPIROS,Tanker-LR2,116926,15.2,101.7,Exact
1023358,1023358,PRIVACY,Bulk Carrier-Pmax/Kamsarmax,82066,14.48,0.0,Exact
1023360,1023360,NOVELTY,Bulk Carrier-Pmax/Kamsarmax,82066,14.48,0.0,Exact
1023425,1023425,ADVANTAGE SOLO,Tanker-Suezmax,157930,17.224,120.8,Exact
1023516,1023516,SOUTHERN RESONANCE,Tanker-Aframax,114945,15.4,0.0,Exact
1023528,1023528,NAN YANG KAYA 1,"General Cargo 10,000-14,999dwt",10616,5.86,0.0,Exact
1023530,1023530,RAWABI 215,,2047,5.0,0.0,Exact
1023542,1023542,RAWABI 218,,2030,6.0,0.0,Exact
1023554,1023554,RAWABI 216,,2078,5.0,0.0,Exact
1023566,1023566,RAWABI 217,,2033,5.0,0.0,Exact
1023592,1023592,OCEAN ENDEAVOR,Bulk Carrier-Handymax,41374,10.623,0.0,Exact
1023619,1023619,HE XING 669,,7232,6.3,0.0,Exact
1023700,1023700,ULTRA BENGUELA,"General Cargo 10,000-14,999dwt",13643,9.15,0.0,Exact
1023712,1023712,ULTRA AGULHAS,"General Cargo 10,000-14,999dwt",13674,9.15,0.0,Exact
1023736,1023736,C. S. COSMOS,Bulk Carrier-Large Handy,39841,10.224,0.0,Exact
1023839,1023839,FELICITY 8,,4500,3.7,0.0,Exact
1023920,1023920,MH HIGHLANDER,Tanker-LR2,114497,15.0,101.1,Exact
1023932,1023932,MH GLADIATOR,Tanker-LR2,114595,15.0,101.1,Exact
1023956,1023956,SCION MATHILDA,Bulk Carrier-Pmax/Kamsarmax,82144,14.5,0.0,Exact
1023968,1023968,AMERICA,Bulk Carrier-Pmax/Kamsarmax,82142,14.5,0.0,Exact
1023970,1023970,RGR OKINAWA,Bulk Carrier-Pmax/Kamsarmax,82062,14.5,0.0,Exact
1023982,1023982,SCION CHARLOTTE,Bulk Carrier-Pmax/Kamsarmax,82000,14.5,0.0,Exact
1023994,1023994,CAPRICORNUS,,1231,2.35,0.0,Exact
1024015,1024015,ATLANTIC MAJESTY,Tanker-LR2,117050,15.2,101.7,Exact
1024027,1024027,APOLLONIS,Bulk Carrier-Pmax/Kamsarmax,82000,14.5,0.0,Exact
1024065,1024065,AQILA. S,"Tanker-<=4,999dwt",1935,4.8,0.0,Exact
1024182,1024182,MANU SINA,,452,3.712,0.0,Exact
1024211,1024211,AVRA,Bulk Carrier-Supra/Ultramax,63600,13.5,0.0,Exact
1024297,1024297,GOLDEN ROCK,,9000,0.0,0.0,Exact
1024376,1024376,ANGELITE ACE,"PCC/PCTC => 4,000 cars",18473,10.118,0.0,Exact
1024390,1024390,CAPE WISTERIA,Bulk Carrier-Capesize,182028,18.246,0.0,Exact
1024405,1024405,AMPHITRITE HIGHWAY,"PCC/PCTC => 4,000 cars",18652,10.118,0.0,Exact
1024429,1024429,SSI FORMIDABLE II,Bulk Carrier-Handymax,40617,10.483,0.0,Exact
1024431,1024431,AFRICAN SANDPIPER,Bulk Carrier-Supra/Ultramax,63552,13.526,0.0,Exact
1024443,1024443,NORSE SEQUEL,Bulk Carrier-Supra/Ultramax,63552,13.4,0.0,Exact
1024455,1024455,BELGRACE,Bulk Carrier-Supra/Ultramax,63718,13.526,0.0,Exact
1024467,1024467,ULTRA CONFIDENCE,Bulk Carrier-Supra/Ultramax,63710,13.526,0.0,Exact
1024479,1024479,ULTRA ENDURANCE,Bulk Carrier-Supra/Ultramax,63719,13.526,0.0,Exact
1024481,1024481,NAVE OHANA,Tanker-MR2,49994,13.514,0.0,Exact
1024522,1024522,MADOROSU,Bulk Carrier-Supra/Ultramax,63694,13.526,0.0,Exact
1024534,1024534,KEN CITRUS,Bulk Carrier-Handymax,40087,10.483,0.0,Exact
1024572,1024572,MERAK,LPG-Very Large Gas Carrier,55354,12.32,68.7,Exact
1024649,1024649,BH POWER,Bulk Carrier-Pmax/Kamsarmax,82197,14.5,0.0,Exact
1024663,1024663,VISSERSBANK,"General Cargo 5,000-9,999 dwt",6346,5.9,0.0,Exact
1024742,1024742,LOMBOK STRAIT,"General Cargo 5,000-9,999 dwt",5000,5.9,0.0,Exact
1024819,1024819,UN SON 8,"General Cargo <=4,999 dwt",4500,5.9,0.0,Exact
1024833,1024833,XIN HONG 588,"General Cargo <=4,999 dwt",1000,3.7,0.0,Exact
1024845,1024845,MEI SHAN GANG 7,"General Cargo 10,000-14,999dwt",13645,6.75,0.0,Exact
1024869,1024869,LAKE SHIRASAGI,"PCC/PCTC => 4,000 cars",19046,10.021,0.0,Exact
1024883,1024883,YUAN DONG JI XIANG,"Tanker-<=4,999dwt",3498,5.35,12.3,Exact
1024895,1024895,YUAN DONG GE GE,"Tanker-<=4,999dwt",3499,5.5,0.0,Exact
1024900,1024900,YUAN DONG LI LIN,"Tanker-<=4,999dwt",4499,5.8,0.0,Exact
1024912,1024912,YUAN DONG LI YU,"Tanker-<=4,999dwt",4499,5.8,0.0,Exact
1024948,1024948,RODOS,Tanker-LR2,115069,15.25,101.6,Exact
1024950,1024950,KOS,Tanker-LR2,115026,15.25,0.0,Exact
1024962,1024962,KARPATHOS,Tanker-LR2,115059,15.25,0.0,Exact
1025045,1025045,ZHONG YUAN HAI YUN ZHI XING,"RoPax-20,000-29,999gt",8170,6.1,0.0,Exact
1025071,1025071,SATURN,,4700,3.8,0.0,Exact
1025083,1025083,NEPTUNE,,4700,3.8,0.0,Exact
1025174,1025174,FENG XIN DA 29,Containership-Regional Feeder,25319,9.47,0.0,Exact
1025186,1025186,HONG DA XIN 778,Containership-Regional Feeder,25287,9.47,0.0,Exact
1025356,1025356,SOUTHWARD FLYING 278,Bulk Carrier-Small Handy,11019,3.661,0.0,Exact
1025411,1025411,CAPTAIN M. KYRIAKOU,Tanker-Handy,18330,9.415,30.0,Exact
1025423,1025423,HUANG HUAI,"Tanker-7,500-9,999dwt",9541,7.6,0.0,Exact
1025435,1025435,SHUI RONG,"Tanker-7,500-9,999dwt",9545,7.6,0.0,Exact
1025473,1025473,YONG SHUN,Containership-Regional Feeder,25000,9.5,0.0,Exact
1025485,1025485,ARGEUS I,Tanker-Suezmax,155352,17.15,121.0,Exact
1025526,1025526,NORDATLANTIC,Containership-Regional Feeder,24625,10.0,0.0,Exact
1025538,1025538,NORDBALTIC,Containership-Regional Feeder,24580,10.0,0.0,Exact
1025540,1025540,DURANDE,Containership-Regional Feeder,24556,10.0,0.0,Exact
1025552,1025552,NORDSERAPHINA,Containership-Regional Feeder,24587,10.0,0.0,Exact
1025588,1025588,SEA WHALE,Tanker-LR2,113651,15.0,0.0,Exact
1025629,1025629,TAKEHIKO,"Tanker-<=4,999dwt",620,3.5,0.0,Exact
1025708,1025708,HAI SHENG 957,,9000,0.0,0.0,Exact
1025746,1025746,SHA 1001,"Tanker-<=4,999dwt",1360,0.0,0.0,Exact
1025758,1025758,MY STAR,,748,0.0,0.0,Exact
1025760,1025760,HUA XIANG 6,"Reefer-=>8,000dwt",19314,10.0,0.0,Exact
1025784,1025784,XING AN HAI,Bulk Carrier-Pmax/Kamsarmax,82216,14.5,0.0,Exact
1025796,1025796,BH PROGRESS,Bulk Carrier-Pmax/Kamsarmax,82224,14.517,0.0,Exact
1025801,1025801,BH FORTUNE,Bulk Carrier-Pmax/Kamsarmax,82219,17.0,0.0,Exact
1025899,1025899,ALPHA LEGEND,Bulk Carrier-Supra/Ultramax,64029,13.5,0.0,Exact
1025916,1025916,ALPHA SPIRIT,Bulk Carrier-Supra/Ultramax,63600,13.5,0.0,Exact
1025928,1025928,AXION ESTI,Bulk Carrier-Supra/Ultramax,63600,13.5,0.0,Exact
1025966,1025966,MADRE ANTONIA,"Reefer-<=1,999dwt",1438,5.25,0.0,Exact
1026099,1026099,XIN JI 6,Bulk Carrier-Small Handy,15443,8.2,0.0,Exact
1026142,1026142,SIDDHI,"Tanker-5,000-7,499dwt",5070,5.7,0.0,Exact
1026154,1026154,SHENG HANG HUA 16,"Tanker-7,500-9,999dwt",7500,6.76,0.0,Exact
1026207,1026207,YONG SHUN 568,,6529,5.5,0.0,Exact
1026219,1026219,YONG SHUN 588,,10493,5.9,0.0,Exact
1026221,1026221,YONG SHUN 589,,10227,5.9,0.0,Exact
1026269,1026269,SAMUDERA RAYA 8,"General Cargo 5,000-9,999 dwt",5002,5.5,0.0,Exact
1026271,1026271,DAIICHI META MARU,"Tanker-<=4,999dwt",1199,4.489,0.0,Exact
1026312,1026312,TAHO COMPLIANCE,,23429,9.524,0.0,Exact
1026324,1026324,CAELUM ACE,"PCC/PCTC => 4,000 cars",19893,9.975,0.0,Exact
1026336,1026336,BONITA OLA,"General Cargo 10,000-14,999dwt",13560,9.177,0.0,Exact
1026374,1026374,XIN HUA MAO 006,,8000,0.0,0.0,Exact
1026453,1026453,JIE BANG DA JIAN,,4900,4.5,0.0,Exact
1026489,1026489,SHANDONG XIN DE,Bulk Carrier-Pmax/Kamsarmax,82152,14.5,0.0,Exact
1026491,1026491,SHANDONG XIN XING,Bulk Carrier-Pmax/Kamsarmax,82138,14.5,0.0,Exact
1026506,1026506,SHANDONG XIN FU,Bulk Carrier-Pmax/Kamsarmax,82159,14.5,0.0,Exact
1026518,1026518,SHANDONG XIN YOU,Bulk Carrier-Pmax/Kamsarmax,82151,14.5,0.0,Exact
1026520,1026520,SHANDONG XIN GUO,Bulk Carrier-Pmax/Kamsarmax,82147,14.5,0.0,Exact
1026532,1026532,SHANDONG XIN TAI,Bulk Carrier-Pmax/Kamsarmax,82147,14.5,0.0,Exact
1026544,1026544,SHANDONG XIN SHUN,Bulk Carrier-Pmax/Kamsarmax,82135,14.5,0.0,Exact
1026556,1026556,SHANDONG XIN CHANG,Bulk Carrier-Pmax/Kamsarmax,82161,14.5,0.0,Exact
1026568,1026568,SHANDONG XIN XIANG,Bulk Carrier-Pmax/Kamsarmax,82136,14.5,0.0,Exact
1026582,1026582,SHANDONG XIN RONG,Bulk Carrier-Pmax/Kamsarmax,82139,14.5,0.0,Exact
1026594,1026594,SHANDONG XIN SHENG,Bulk Carrier-Pmax/Kamsarmax,81742,14.5,0.0,Exact
1026609,1026609,CHAMBERTIN,Bulk Carrier-Pmax/Kamsarmax,82000,14.5,0.0,Exact
1026635,1026635,ATHENIAN HORIZON,Tanker-Handy,18340,9.4,30.0,Exact
1026661,1026661,IYALOJA(LAGOS),LPG-Medium Gas Carrier,29842,10.5,0.0,Exact
1026673,1026673,TRUONG NGUYEN SKY,"General Cargo 20,000-29,999dwt",24168,8.2,0.0,Exact
1026726,1026726,MTT BINTANGOR,Containership-Regional Feeder,27852,10.0,0.0,Exact
1026738,1026738,BADO DE 116,Tanker-Handy,13582,8.1,0.0,Exact
1026776,1026776,SAKURA THERESA,Tanker-Handy,13140,8.9,0.0,Exact
1026855,1026855,KANG QI FU HUA,,25005,6.0,0.0,Exact
1026879,1026879,INTELLIGENCE DIVA,Bulk Carrier-Supra/Ultramax,63650,13.325,0.0,Exact
1026972,1026972,METTLE STAR,Bulk Carrier-Pmax/Kamsarmax,82438,14.579,0.0,Exact
1026984,1026984,MEDI NOSHIMA,Bulk Carrier-Pmax/Kamsarmax,82486,12.818,0.0,Exact
1027017,1027017,WECO TATI,Bulk Carrier-Supra/Ultramax,63590,13.325,0.0,Exact
1027122,1027122,EM NATASHA,"Tanker-7,500-9,999dwt",7999,7.2,18.7,Exact
1027134,1027134,EM NIKITA,"Tanker-7,500-9,999dwt",7999,7.2,18.7,Exact
1027158,1027158,JIN DA 128,,3568,3.8,0.0,Exact
1027237,1027237,HUA FU YOU 5,"Tanker-7,500-9,999dwt",7944,6.8,0.0,Exact
1027263,1027263,XIN RONG HAI,Containership-Feedermax,35911,10.1,0.0,Exact
1027275,1027275,JIU HUA PIN BO,Bulk Carrier-Pmax/Kamsarmax,79986,13.59,0.0,Exact
1027287,1027287,HE YUAN SHUN 89,Containership-Regional Feeder,24900,9.5,0.0,Exact
1027299,1027299,OCEAN RUBY,Bulk Carrier-Supra/Ultramax,64742,13.542,0.0,Exact
1027304,1027304,OCEAN EMERALD,Bulk Carrier-Supra/Ultramax,64742,13.542,0.0,Exact
1027316,1027316,MIMOSA,Bulk Carrier-Handymax,42374,10.734,0.0,Exact
1027328,1027328,ORCHID LUNDU,Bulk Carrier-Handymax,42374,10.734,0.0,Exact
1027330,1027330,NORD ACE,Bulk Carrier-Post Panamax,87404,14.348,0.0,Exact
1027354,1027354,GREEN OSHIMA,"General Cargo =>30,000dwt",73658,13.795,0.0,Exact
1027366,1027366,GREEN NAGOYA,"General Cargo =>30,000dwt",64998,12.55,0.0,Exact
1027378,1027378,GREEN YOKOHAMA,"General Cargo =>30,000dwt",73674,13.795,0.0,Exact
1027380,1027380,GREEN OSAKA,"General Cargo =>30,000dwt",73641,13.795,0.0,Exact
1027392,1027392,MARLA CHAMPION,Bulk Carrier-Supra/Ultramax,64711,13.542,0.0,Exact
1027407,1027407,MARLA ACROPOLIS,Bulk Carrier-Supra/Ultramax,64691,13.54,0.0,Exact
1027457,1027457,HE TAI TONG 12,Bulk Carrier-Small Handy,22128,9.2,0.0,Exact
1027469,1027469,HONG DA XIN 768,Containership-Feedermax,51087,11.9,0.0,Exact
1027483,1027483,CHENG SHAN 02,Bulk Carrier-Supra/Ultramax,51086,10.9,0.0,Exact
1027495,1027495,JIN JI LI,"Tanker-5,000-7,499dwt",7488,6.6,0.0,Exact
1027500,1027500,WAN MING ZI YOU,Bulk Carrier-Post Panamax,86416,13.8,0.0,Exact
1027512,1027512,YONG WANG DA 6,"Tanker-<=4,999dwt",4880,5.95,0.0,Exact
1027536,1027536,PU SHENG 77,Bulk Carrier-Large Handy,35610,10.71,0.0,Exact
1027562,1027562,FAN ZHI SHUN,,6900,4.4,0.0,Exact
1027574,1027574,POSEIDON 49,,3568,3.8,0.0,Exact
1027706,1027706,VERTOM TULA,"General Cargo 5,000-9,999 dwt",7280,6.23,0.0,Exact
1027809,1027809,AQUALUCKY,Bulk Carrier-Supra/Ultramax,64193,13.525,0.0,Exact
1027873,1027873,KYOKUHOU MARU,"Tanker-5,000-7,499dwt",5541,6.613,0.0,Exact
1027885,1027885,NEW TAIWAN FUEL,"Tanker-<=4,999dwt",1440,5.3,0.0,Exact
1027897,1027897,MAREX NINA,Tanker-Handy,12263,8.782,0.0,Exact
1027914,1027914,BERKELEY SQUARE,Tanker-LR2,113903,15.0,100.2,Exact
1027926,1027926,BELGRAVE SQUARE,Tanker-LR2,113804,15.018,100.2,Exact
1027952,1027952,MATSUYAMA MARU NO. 15,"Tanker-<=4,999dwt",4998,6.425,0.0,Exact
1027964,1027964,MIYAMARU NO. 18,"Tanker-<=4,999dwt",2255,4.95,0.0,Exact
1027988,1027988,ASL ARK,Bulk Carrier-Large Handy,39783,10.2,0.0,Exact
1028009,1028009,MERATUS CILEGON,Containership-Small Feeder,5618,4.9,0.0,Exact
1028011,1028011,TANTO HAWARI,Containership-Small Feeder,8488,5.2,0.0,Exact
1028176,1028176,NORD ATOLL,Bulk Carrier-Supra/Ultramax,64207,13.525,0.0,Exact
1028188,1028188,NORD BAY,Bulk Carrier-Supra/Ultramax,64228,13.525,0.0,Exact
1028255,1028255,XING FA 101,,3031,3.35,0.0,Exact
1028267,1028267,XING FA 102,,1550,2.6,0.0,Exact
1028279,1028279,XING FA 108,,3530,3.63,0.0,Exact
1028281,1028281,XING FA 109,,3410,3.6,0.0,Exact
1028293,1028293,JIN XING LONG,"Tanker-<=4,999dwt",2925,4.58,0.0,Exact
1028308,1028308,HENG LI 33,Bulk Carrier-Supra/Ultramax,60542,11.85,0.0,Exact
1028334,1028334,YONG SHENG 967,,5798,5.4,0.0,Exact
1028346,1028346,YONG SHENG 977,,5857,5.4,0.0,Exact
1028413,1028413,JIN HANG YOU 7,"Tanker-5,000-7,499dwt",6573,6.27,0.0,Exact
1028425,1028425,ELI KNUTSEN,,154310,17.3,120.0,Exact
1028437,1028437,HONGHENG 269,"Tanker-<=4,999dwt",2500,4.9,0.0,Exact
1028451,1028451,ZHONG SHENG 166,,24316,0.0,0.0,Exact
1028463,1028463,YI DA 66,"Tanker-5,000-7,499dwt",5195,5.85,0.0,Exact
1028475,1028475,CHI QIANG CHENG XING,Containership-Regional Feeder,29370,10.1,0.0,Exact
1028487,1028487,SHENG SHUN 72,Containership-Feedermax,35512,10.1,0.0,Exact
1028499,1028499,DONG HAI ZHI YUAN,Containership-Regional Feeder,25697,9.5,0.0,Exact
1028504,1028504,MING EN 6,"Reefer-=>8,000dwt",9049,7.9,0.0,Exact
1028516,1028516,TONG YIN 5006,"Tanker-<=4,999dwt",4774,5.8,0.0,Exact
1028554,1028554,ECHO PETRA,"General Cargo <=4,999 dwt",3800,5.25,0.0,Exact
1028566,1028566,VEGA CLARA,"General Cargo <=4,999 dwt",3800,5.25,0.0,Exact
1028657,1028657,FRONTIER HOPE,Bulk Carrier-Capesize,182390,18.234,0.0,Exact
1028669,1028669,FRONTIER WISH,Bulk Carrier-Capesize,182454,18.234,0.0,Exact
1028671,1028671,FIRST ACE,Bulk Carrier-Capesize,182396,18.234,0.0,Exact
1028683,1028683,ADVANTAGE SMART,Tanker-Suezmax,159097,17.03,120.0,Exact
1028700,1028700,LONG TENG YUN 2,,5008,4.22,0.0,Exact
1028736,1028736,FEARLESS WARRIOR,Tanker-Suezmax,156885,17.15,121.6,Exact
1028762,1028762,STOIC WARRIOR,Tanker-Suezmax,156885,17.15,121.6,Exact
1028774,1028774,PEGASUS,"General Cargo <=4,999 dwt",4682,6.462,0.0,Exact
1028839,1028839,LIBERTY-1,"General Cargo <=4,999 dwt",4250,4.5,0.0,Exact
1028918,1028918,LOYA 1,"Tanker-<=4,999dwt",1708,4.3,0.0,Exact
1028956,1028956,SANDSTAD,"General Cargo 5,000-9,999 dwt",8583,7.0,0.0,Exact
1028994,1028994,TAI LONG 5,,4500,3.4,0.0,Exact
1029003,1029003,SKY LBS,"General Cargo <=4,999 dwt",3821,5.485,0.0,Exact
1029015,1029015,SKY EAGLE,"General Cargo <=4,999 dwt",3804,5.485,0.0,Exact
1029027,1029027,SKY FALCON,"General Cargo <=4,999 dwt",3850,5.485,0.0,Exact
1029039,1029039,SKY DOLPHIN,"General Cargo <=4,999 dwt",3802,5.485,0.0,Exact
1029041,1029041,ULTRAMARINE,"General Cargo <=4,999 dwt",3799,5.485,0.0,Exact
1029053,1029053,HELGA G.,"General Cargo <=4,999 dwt",3798,5.485,0.0,Exact
1029077,1029077,XIANG HAI 1 HAO,"General Cargo 5,000-9,999 dwt",5283,5.16,0.0,Exact
1029120,1029120,HONG DA,,17474,7.05,0.0,Exact
1029209,1029209,PACIFIC HARVEST,"General Cargo <=4,999 dwt",2700,3.96,0.0,Exact
1029211,1029211,LBN 7,"General Cargo <=4,999 dwt",4911,5.2,0.0,Exact
1029223,1029223,P. I. VICTORIA 2,"Tanker-<=4,999dwt",3159,5.2,0.0,Exact
1029261,1029261,ECOMAR GASCOGNE,Tanker-MR2,49776,13.316,53.8,Exact
1029273,1029273,ECOMAR GUYENNE,Tanker-MR2,49776,13.3,53.8,Exact
1029285,1029285,ECOMAR GARONNE,Tanker-MR2,49695,13.3,53.8,Exact
1029326,1029326,TIAN XIANG 76,Containership-Regional Feeder,25452,9.5,0.0,Exact
1029390,1029390,YUAN SHAN 1,LPG-Small Gas Carrier,4481,5.8,14.4,Exact
1029405,1029405,YUAN SHAN 9,LPG-Small Gas Carrier,4480,5.8,14.4,Exact
1029455,1029455,SSI DOMINION,Bulk Carrier-Supra/Ultramax,63727,13.5,0.0,Exact
1029467,1029467,SSI INVICTUS,Bulk Carrier-Supra/Ultramax,63735,13.5,0.0,Exact
1029479,1029479,THEOLOGOS S,Bulk Carrier-Supra/Ultramax,63787,13.5,0.0,Exact
1029481,1029481,JIN YUAN MEN,Bulk Carrier-Supra/Ultramax,63850,13.5,0.0,Exact
1029572,1029572,ZHONG YUAN HAI YUN LU SHUI 02,Containership-Small Feeder,9951,5.5,0.0,Exact
1029584,1029584,ZHONG YUAN HAI YUN LU SHUI 01,Containership-Small Feeder,9968,5.5,0.0,Exact
1029651,1029651,HONG TAI 865,Container-Baby post-Panamax,59289,12.6,0.0,Exact
1029675,1029675,FEI HONG DA 17,Containership-Feedermax,35667,10.1,0.0,Exact
1029687,1029687,HONG TAI 869,Container-Baby post-Panamax,59253,12.6,0.0,Exact
1029716,1029716,ZHONG KUN 611,Containership-Regional Feeder,29500,9.8,0.0,Exact
1029728,1029728,HONG LI YUAN YANG,Containership-Regional Feeder,29350,9.8,0.0,Exact
