Cert_Date,Vessel,Port,Field_Office,Grain_Countries,Grain_Grades,Grain_Tons,Inspection_Count,Vessel_Norm,Port_Norm
2023-02-26,NIKOLAS XL,MISSISSIPPI R.,NEW ORLEANS,CHINA,2 O/B,70820,1,NIKOLAS XL,MISSISSIPPI R.
2023-10-28,NING TAI HAI,S. TEXAS,LEAGUE CITY,CHINA,2 O/B,53942,1,NING TAI HAI,S. TEXAS
2023-11-29,NING YUE HAI,MISSISSIPPI R.,NEW ORLEANS,ITALY,2 O/B,57953,1,NING YUE HAI,MISSISSIPPI R.
2023-04-02,NIOVI GR,MISSISSIPPI R.,NEW ORLEANS,MEXICO,2 O/B,32007,1,NIOVI GR,MISSISSIPPI R.
2023-04-14,NIPPON MARU,MISSISSIPPI R.,NEW ORLEANS,JAPAN,"2, 2 O/B",14555,3,NIPPON MARU,MISSISSIPPI R.
2023-04-15,NIPPON MARU,MISSISSIPPI R.,NEW ORLEANS,JAPAN,2 O/B,35024,3,NIPPON MARU,MISSISSIPPI R.
2023-11-22,NKR ALICE,MISSISSIPPI R.,NEW ORLEANS,CHINA,2 O/B,56985,1,NKR ALICE,MISSISSIPPI R.
2023-09-14,NM CHERRY BLOSSOM,MISSISSIPPI R.,NEW ORLEANS,CHINA,2 O/B,56531,1,NM CHERRY BLOSSOM,MISSISSIPPI R.
2023-07-23,NM SAKURA,MISSISSIPPI R.,NEW ORLEANS,GERMANY,2 O/B,56492,1,NM SAKURA,MISSISSIPPI R.
2023-06-22,NORAH,MISSISSIPPI R.,NEW ORLEANS,MEXICO,2 O/B,32997,1,NORAH,MISSISSIPPI R.
2023-04-19,NORD  MISSISSIPPI,MISSISSIPPI R.,NEW ORLEANS,COLOMBIA,2 O/B,32999,1,NORD  MISSISSIPPI,MISSISSIPPI R.
2023-01-31,NORD ABIDJAN,MISSISSIPPI R.,NEW ORLEANS,MEXICO,2 O/B,32216,2,NORD ABIDJAN,MISSISSIPPI R.
2023-02-14,NORD ABIDJAN,MISSISSIPPI R.,NEW ORLEANS,PANAMA,2 O/B,6050,1,NORD ABIDJAN,MISSISSIPPI R.
2023-02-15,NORD ABIDJAN,MISSISSIPPI R.,NEW ORLEANS,PANAMA,2 O/B,19250,1,NORD ABIDJAN,MISSISSIPPI R.
2023-01-24,NORD AGANO,MISSISSIPPI R.,NEW ORLEANS,CHINA,2 O/B,52134,1,NORD AGANO,MISSISSIPPI R.
2023-12-05,NORD AGANO,MISSISSIPPI R.,NEW ORLEANS,MEXICO,2 O/B,49303,1,NORD AGANO,MISSISSIPPI R.
2023-04-14,NORD ALLEGRO,MISSISSIPPI R.,NEW ORLEANS,COSTA RICA,2 O/B,47860,2,NORD ALLEGRO,MISSISSIPPI R.
2023-01-13,NORD ANDROMEDA,MISSISSIPPI R.,NEW ORLEANS,CHINA,2 O/B,71990,1,NORD ANDROMEDA,MISSISSIPPI R.
2023-06-08,NORD AQUARIUS,COLUMBIA R.,PACIFICNW,KOREA REP,2 O/B,67434,1,NORD AQUARIUS,COLUMBIA R.
2023-08-18,NORD AQUARIUS,COLUMBIA R.,PACIFICNW,JAPAN,2 O/B,58179,2,NORD AQUARIUS,COLUMBIA R.
2023-10-25,NORD AQUARIUS,COLUMBIA R.,PACIFICNW,CHINA,2 O/B,67346,1,NORD AQUARIUS,COLUMBIA R.
2023-12-06,NORD AURIGA,MISSISSIPPI R.,NEW ORLEANS,CHINA,2 O/B,68701,1,NORD AURIGA,MISSISSIPPI R.
2023-05-21,NORD AURORA,MISSISSIPPI R.,NEW ORLEANS,CHINA,2 O/B,70801,1,NORD AURORA,MISSISSIPPI R.
2023-11-12,NORD BERING,MISSISSIPPI R.,NEW ORLEANS,JAPAN,3 O/B,9999,1,NORD BERING,MISSISSIPPI R.
2023-11-13,NORD BERING,MISSISSIPPI R.,NEW ORLEANS,JAPAN,3 O/B,41003,1,NORD BERING,MISSISSIPPI R.
2023-08-27,NORD CHESAPEAKE,MISSISSIPPI R.,NEW ORLEANS,COLOMBIA,2 O/B,32999,1,NORD CHESAPEAKE,MISSISSIPPI R.
2023-04-04,NORD COPENHAGEN,MISSISSIPPI R.,NEW ORLEANS,MEXICO,2 O/B,19539,1,NORD COPENHAGEN,MISSISSIPPI R.
2023-05-25,NORD COPENHAGEN,MISSISSIPPI R.,NEW ORLEANS,EL SALVADOR,2 O/B,15464,2,NORD COPENHAGEN,MISSISSIPPI R.
2023-09-18,NORD COPPER,MISSISSIPPI R.,NEW ORLEANS,COLOMBIA,2 O/B,50804,1,NORD COPPER,MISSISSIPPI R.
2023-10-22,NORD KANMON,MISSISSIPPI R.,NEW ORLEANS,MEXICO,2 O/B,47649,1,NORD KANMON,MISSISSIPPI R.
2023-12-07,NORD KANMON,MISSISSIPPI R.,NEW ORLEANS,MEXICO,2 O/B,35660,1,NORD KANMON,MISSISSIPPI R.
2023-06-01,NORD KITAN,COLUMBIA R.,PACIFICNW,TAIWAN,1,12801,1,NORD KITAN,COLUMBIA R.
2023-06-03,NORD KITAN,COLUMBIA R.,PACIFICNW,TAIWAN,1,44187,2,NORD KITAN,COLUMBIA R.
2023-01-14,NORD LIBRA,MISSISSIPPI R.,NEW ORLEANS,CHINA,2 O/B,64813,1,NORD LIBRA,MISSISSIPPI R.
2023-04-02,NORD MADEIRA,MISSISSIPPI R.,NEW ORLEANS,JAPAN,3,45120,1,NORD MADEIRA,MISSISSIPPI R.
2023-03-26,NORD MISSISSIPPI,MISSISSIPPI R.,NEW ORLEANS,MEXICO,2 O/B,49499,1,NORD MISSISSIPPI,MISSISSIPPI R.
2023-04-19,NORD MISSISSIPPI,MISSISSIPPI R.,NEW ORLEANS,COLOMBIA,2 O/B,20878,2,NORD MISSISSIPPI,MISSISSIPPI R.
2023-09-19,NORD MISSOURI,MISSISSIPPI R.,NEW ORLEANS,CHINA,2 O/B,56562,1,NORD MISSOURI,MISSISSIPPI R.
2023-10-22,NORD PENGUIN,COLUMBIA R.,PACIFICNW,CHINA,2 O/B,68091,1,NORD PENGUIN,COLUMBIA R.
2023-12-20,NORD PENGUIN,COLUMBIA R.,PACIFICNW,CHINA,2 O/B,68282,1,NORD PENGUIN,COLUMBIA R.
2023-01-07,NORD RIO,MISSISSIPPI R.,NEW ORLEANS,MEXICO,2 O/B,28600,1,NORD RIO,MISSISSIPPI R.
2023-01-19,NORD RIO,MISSISSIPPI R.,NEW ORLEANS,MEXICO,2 O/B,35111,1,NORD RIO,MISSISSIPPI R.
2023-09-15,Nord Santos,COLUMBIA R.,PACIFICNW,CHILE,2 O/B,7700,1,NORD SANTOS,COLUMBIA R.
2023-09-16,NORD SANTOS,COLUMBIA R.,PACIFICNW,CHILE,2 O/B,32002,1,NORD SANTOS,COLUMBIA R.
2023-01-13,NORD SANTOS,MISSISSIPPI R.,NEW ORLEANS,MEXICO,2 O/B,36778,1,NORD SANTOS,MISSISSIPPI R.
2023-01-28,NORD SANTOS,MISSISSIPPI R.,NEW ORLEANS,MEXICO,2 O/B,11805,1,NORD SANTOS,MISSISSIPPI R.
2023-01-29,NORD SANTOS,MISSISSIPPI R.,NEW ORLEANS,MEXICO,2 O/B,26656,1,NORD SANTOS,MISSISSIPPI R.
2023-02-18,NORD SANTOS,MISSISSIPPI R.,NEW ORLEANS,MEXICO,2 O/B,34098,1,NORD SANTOS,MISSISSIPPI R.
2023-03-04,NORD SANTOS,MISSISSIPPI R.,NEW ORLEANS,MEXICO,2 O/B,36717,1,NORD SANTOS,MISSISSIPPI R.
2023-03-20,NORD SANTOS,MISSISSIPPI R.,NEW ORLEANS,MEXICO,2 O/B,15950,2,NORD SANTOS,MISSISSIPPI R.
2023-03-21,NORD SANTOS,MISSISSIPPI R.,NEW ORLEANS,MEXICO,2 O/B,20838,1,NORD SANTOS,MISSISSIPPI R.
2023-04-03,NORD SANTOS,MISSISSIPPI R.,NEW ORLEANS,MEXICO,2 O/B,35199,1,NORD SANTOS,MISSISSIPPI R.
2023-04-22,NORD SANTOS,MISSISSIPPI R.,NEW ORLEANS,MEXICO,2 O/B,35198,1,NORD SANTOS,MISSISSIPPI R.
2023-01-01,NORD SAVANNAH,MISSISSIPPI R.,NEW ORLEANS,TUNISIA,2 O/B,30824,1,NORD SAVANNAH,MISSISSIPPI R.
2023-09-21,NORD SEAL,MISSISSIPPI R.,NEW ORLEANS,CHINA,2 O/B,53318,1,NORD SEAL,MISSISSIPPI R.
2023-10-06,NORD SINGAPORE,MISSISSIPPI R.,NEW ORLEANS,MEXICO,2 O/B,6600,1,NORD SINGAPORE,MISSISSIPPI R.
2023-10-09,NORD SINGAPORE,MISSISSIPPI R.,NEW ORLEANS,MEXICO,2 O/B,28450,1,NORD SINGAPORE,MISSISSIPPI R.
2023-10-27,NORD SINGAPORE,MISSISSIPPI R.,NEW ORLEANS,MEXICO,2 O/B,28599,1,NORD SINGAPORE,MISSISSIPPI R.
2023-11-08,NORD SINGAPORE,MISSISSIPPI R.,NEW ORLEANS,MEXICO,2 O/B,28599,1,NORD SINGAPORE,MISSISSIPPI R.
2023-11-22,NORD TITAN,MISSISSIPPI R.,NEW ORLEANS,CHINA,1,65424,1,NORD TITAN,MISSISSIPPI R.
2023-08-30,NORDIC STAVANGER,MISSISSIPPI R.,NEW ORLEANS,COLOMBIA,2 O/B,48908,1,NORDIC STAVANGER,MISSISSIPPI R.
2023-12-11,NORDTAJO,MISSISSIPPI R.,NEW ORLEANS,PANAMA,2 O/B,25403,1,NORDTAJO,MISSISSIPPI R.
2023-03-29,NORDTIGRIS,MISSISSIPPI R.,NEW ORLEANS,ECUADOR,1,7699,1,NORDTIGRIS,MISSISSIPPI R.
2023-03-25,NORSE ALTAMIRA,MISSISSIPPI R.,NEW ORLEANS,MOROCCO,2 O/B,36053,1,NORSE ALTAMIRA,MISSISSIPPI R.
2023-03-02,NORSE HOUSTON,MISSISSIPPI R.,NEW ORLEANS,GUATEMALA,2 O/B,24650,1,NORSE HOUSTON,MISSISSIPPI R.
2023-08-07,NORSE HOUSTON,MISSISSIPPI R.,NEW ORLEANS,MEXICO,2 O/B,33951,1,NORSE HOUSTON,MISSISSIPPI R.
2023-04-02,NORTHWIND,MISSISSIPPI R.,NEW ORLEANS,CHINA,2 O/B,70302,1,NORTHWIND,MISSISSIPPI R.
2023-08-23,NOTOS VENTURE,MISSISSIPPI R.,NEW ORLEANS,COSTA RICA,2 O/B,24116,2,NOTOS VENTURE,MISSISSIPPI R.
2023-05-31,NOVA CAELI,MISSISSIPPI R.,NEW ORLEANS,CHINA,2 O/B,70866,1,NOVA CAELI,MISSISSIPPI R.
2023-01-17,NOVA CAELI,PUGET SOUND,PACIFICNW,CHINA,2 O/B,70491,1,NOVA CAELI,PUGET SOUND
2023-12-30,NY TRADER III,MISSISSIPPI R.,NEW ORLEANS,COSTA RICA,2 O/B,28516,2,NY TRADER III,MISSISSIPPI R.
2023-12-28,Nyon,COLUMBIA R.,PACIFICNW,JAPAN,"2 O/B, 3 O/B",53882,2,NYON,COLUMBIA R.
2023-01-03,OCEAN ADORE,MISSISSIPPI R.,NEW ORLEANS,ALGERIA,2 O/B,46507,1,OCEAN ADORE,MISSISSIPPI R.
2023-04-18,OCEAN ADORE,MISSISSIPPI R.,NEW ORLEANS,COLOMBIA,2 O/B,52002,1,OCEAN ADORE,MISSISSIPPI R.
2023-07-25,OCEAN BELT,S. TEXAS,LEAGUE CITY,CHINA,2 O/B,68855,1,OCEAN BELT,S. TEXAS
2023-10-03,OCEAN DIAMOND,MISSISSIPPI R.,NEW ORLEANS,ALGERIA,2 O/B,44514,1,OCEAN DIAMOND,MISSISSIPPI R.
2023-07-14,OCEAN ENTERPRISE,COLUMBIA R.,PACIFICNW,KOREA REP,1,10384,2,OCEAN ENTERPRISE,COLUMBIA R.
2023-07-16,OCEAN ENTERPRISE,COLUMBIA R.,PACIFICNW,KOREA REP,1,39445,2,OCEAN ENTERPRISE,COLUMBIA R.
2023-04-27,OCEAN ENTERPRISE,MISSISSIPPI R.,NEW ORLEANS,KOREA REP,3 O/B,51897,1,OCEAN ENTERPRISE,MISSISSIPPI R.
2023-09-11,OCEAN GOLD,COLUMBIA R.,PACIFICNW,INDONESIA,2 O/B,22000,1,OCEAN GOLD,COLUMBIA R.
2023-09-14,OCEAN GOLD,COLUMBIA R.,PACIFICNW,INDONESIA,2 O/B,53370,1,OCEAN GOLD,COLUMBIA R.
2023-05-03,OCEAN INNOVATION,MISSISSIPPI R.,NEW ORLEANS,MEXICO,2 O/B,32999,1,OCEAN INNOVATION,MISSISSIPPI R.
2023-05-17,OCEAN INNOVATION,MISSISSIPPI R.,NEW ORLEANS,MEXICO,2 O/B,32998,1,OCEAN INNOVATION,MISSISSIPPI R.
2023-06-06,OCEAN INNOVATION,MISSISSIPPI R.,NEW ORLEANS,DOMINICN REP,2 O/B,26398,1,OCEAN INNOVATION,MISSISSIPPI R.
2023-07-26,OCEAN INNOVATION,MISSISSIPPI R.,NEW ORLEANS,MEXICO,2 O/B,30000,1,OCEAN INNOVATION,MISSISSIPPI R.
2023-06-27,OCEAN INNOVATION,S. TEXAS,LEAGUE CITY,HONDURAS,2 O/B,11100,1,OCEAN INNOVATION,S. TEXAS
2023-07-01,OCEAN INNOVATION,S. TEXAS,LEAGUE CITY,COLOMBIA,2 O/B,21795,1,OCEAN INNOVATION,S. TEXAS
2023-01-21,OCEAN JOY,MISSISSIPPI R.,NEW ORLEANS,PANAMA,2 O/B,19907,1,OCEAN JOY,MISSISSIPPI R.
2023-06-25,OCEAN TIANCHEN,MISSISSIPPI R.,NEW ORLEANS,JAPAN,3 O/B,12180,1,OCEAN TIANCHEN,MISSISSIPPI R.
2023-06-27,OCEAN TIANCHEN,MISSISSIPPI R.,NEW ORLEANS,JAPAN,3 O/B,38697,1,OCEAN TIANCHEN,MISSISSIPPI R.
2023-12-26,OCEAN UNIVERSE,MISSISSIPPI R.,NEW ORLEANS,HONDURAS,2 O/B,7974,1,OCEAN UNIVERSE,MISSISSIPPI R.
2023-12-27,OCEAN UNIVERSE,MISSISSIPPI R.,NEW ORLEANS,HONDURAS,2 O/B,15624,2,OCEAN UNIVERSE,MISSISSIPPI R.
2023-05-09,OCEAN VENTURE,COLUMBIA R.,PACIFICNW,KOREA REP,1,770,1,OCEAN VENTURE,COLUMBIA R.
2023-05-15,OCEAN VENTURE,COLUMBIA R.,PACIFICNW,KOREA REP,1,23276,1,OCEAN VENTURE,COLUMBIA R.
2023-05-19,OCEAN VENTURE,COLUMBIA R.,PACIFICNW,KOREA REP,1,16071,1,OCEAN VENTURE,COLUMBIA R.
2023-05-20,OCEAN VENTURE,COLUMBIA R.,PACIFICNW,KOREA REP,1,14883,1,OCEAN VENTURE,COLUMBIA R.
2023-01-11,OCEAN VENTURE,EAST GULF,NEW ORLEANS,CHINA,2 O/B,52275,1,OCEAN VENTURE,EAST GULF
2023-08-29,OCEAN VICTORIA,S. TEXAS,LEAGUE CITY,CHINA,2 O/B,32975,1,OCEAN VICTORIA,S. TEXAS
2023-11-07,OCEANLADY,MISSISSIPPI R.,NEW ORLEANS,CHINA,2 O/B,52978,1,OCEANLADY,MISSISSIPPI R.
2023-07-15,OCEANUS,MISSISSIPPI R.,NEW ORLEANS,ITALY,2 O/B,54997,1,OCEANUS,MISSISSIPPI R.
2023-06-04,ODYSSEAS I,COLUMBIA R.,PACIFICNW,JAPAN,3 O/B,61591,1,ODYSSEAS I,COLUMBIA R.
2023-09-30,OLIVIA,MISSISSIPPI R.,NEW ORLEANS,MEXICO,2 O/B,30496,1,OLIVIA,MISSISSIPPI R.
2023-10-19,OLIVIA,MISSISSIPPI R.,NEW ORLEANS,EL SALVADOR,2 O/B,14986,1,OLIVIA,MISSISSIPPI R.
2023-02-18,OLIVIA C,MISSISSIPPI R.,NEW ORLEANS,CHINA,2 O/B,71399,1,OLIVIA C,MISSISSIPPI R.
2023-12-28,OLIVIA C,MISSISSIPPI R.,NEW ORLEANS,SPAIN,2 O/B,58863,1,OLIVIA C,MISSISSIPPI R.
2023-09-24,OLYMPIA GR,MISSISSIPPI R.,NEW ORLEANS,COLOMBIA,2 O/B,7503,1,OLYMPIA GR,MISSISSIPPI R.
2023-09-25,OLYMPIA GR,MISSISSIPPI R.,NEW ORLEANS,COLOMBIA,2 O/B,43999,1,OLYMPIA GR,MISSISSIPPI R.
2023-10-01,OMICRON LIGHT,PUGET SOUND,PACIFICNW,CHINA,2 O/B,67325,1,OMICRON LIGHT,PUGET SOUND
2023-12-23,OMICRON PEARL,COLUMBIA R.,PACIFICNW,CHINA,2 O/B,65798,1,OMICRON PEARL,COLUMBIA R.
2023-09-28,OMIROS,COLUMBIA R.,PACIFICNW,PHILIPPINES,2 O/B,63960,2,OMIROS,COLUMBIA R.
2023-11-09,OMIROS L,EAST GULF,NEW ORLEANS,CHINA,2 O/B,60319,1,OMIROS L,EAST GULF
2023-12-07,ONEGO NEVA,MISSISSIPPI R.,NEW ORLEANS,BELIZE,2 O/B,7255,2,ONEGO NEVA,MISSISSIPPI R.
2023-04-22,ONEGO ROTTERDAM,MISSISSIPPI R.,NEW ORLEANS,BELIZE,2 O/B,5700,2,ONEGO ROTTERDAM,MISSISSIPPI R.
2023-04-08,ORANGE RIVER,MISSISSIPPI R.,NEW ORLEANS,COLOMBIA,2 O/B,52925,1,ORANGE RIVER,MISSISSIPPI R.
2023-05-09,ORANGE RIVER,N. TEXAS,LEAGUE CITY,CHINA,2 O/B,49290,1,ORANGE RIVER,N. TEXAS
2023-09-20,ORCINUS,N. TEXAS,LEAGUE CITY,ITALY,1,9403,1,ORCINUS,N. TEXAS
2023-09-23,ORCINUS,N. TEXAS,LEAGUE CITY,ITALY,1,9226,1,ORCINUS,N. TEXAS
2023-11-29,ORDU,COLUMBIA R.,PACIFICNW,CHINA,2 O/B,66380,1,ORDU,COLUMBIA R.
2023-07-16,OREGON HARMONY,MISSISSIPPI R.,NEW ORLEANS,MEXICO,2 O/B,35115,2,OREGON HARMONY,MISSISSIPPI R.
2023-08-03,OREGON HARMONY,MISSISSIPPI R.,NEW ORLEANS,MEXICO,2 O/B,36537,2,OREGON HARMONY,MISSISSIPPI R.
2023-08-19,OREGON HARMONY,MISSISSIPPI R.,NEW ORLEANS,JAMAICA,2 O/B,10300,1,OREGON HARMONY,MISSISSIPPI R.
2023-08-20,OREGON HARMONY,MISSISSIPPI R.,NEW ORLEANS,JAMAICA,2 O/B,11700,1,OREGON HARMONY,MISSISSIPPI R.
2023-09-15,OREGON HARMONY,MISSISSIPPI R.,NEW ORLEANS,MEXICO,2 O/B,12780,1,OREGON HARMONY,MISSISSIPPI R.
2023-09-16,OREGON HARMONY,MISSISSIPPI R.,NEW ORLEANS,MEXICO,2 O/B,22122,1,OREGON HARMONY,MISSISSIPPI R.
2023-10-12,OREGON HARMONY,MISSISSIPPI R.,NEW ORLEANS,MEXICO,2 O/B,35199,1,OREGON HARMONY,MISSISSIPPI R.
2023-09-11,ORIENT ARROW,MISSISSIPPI R.,NEW ORLEANS,JAPAN,"2 O/B, 3 O/B",51648,2,ORIENT ARROW,MISSISSIPPI R.
2023-10-06,ORIENT FOCUS,MISSISSIPPI R.,NEW ORLEANS,MEXICO,2 O/B,49872,1,ORIENT FOCUS,MISSISSIPPI R.
2023-08-27,ORIENT PEONY,S. TEXAS,LEAGUE CITY,CHINA,2 O/B,71398,1,ORIENT PEONY,S. TEXAS
2023-03-20,ORIENTE GLORIA,MISSISSIPPI R.,NEW ORLEANS,COLOMBIA,2 O/B,55001,2,ORIENTE GLORIA,MISSISSIPPI R.
2023-07-07,ORION,MISSISSIPPI R.,NEW ORLEANS,MEXICO,2 O/B,37989,1,ORION,MISSISSIPPI R.
2023-08-04,ORION,MISSISSIPPI R.,NEW ORLEANS,MEXICO,2 O/B,45365,1,ORION,MISSISSIPPI R.
2023-12-18,ORION GLOBE,COLUMBIA R.,PACIFICNW,JAPAN,3 O/B,62825,1,ORION GLOBE,COLUMBIA R.
2023-10-09,ORION III,COLUMBIA R.,PACIFICNW,CHINA,2 O/B,65359,1,ORION III,COLUMBIA R.
2023-05-21,OSAKA BAY,MISSISSIPPI R.,NEW ORLEANS,JAPAN,"2, 2 O/B",19575,2,OSAKA BAY,MISSISSIPPI R.
2023-05-23,OSAKA BAY,MISSISSIPPI R.,NEW ORLEANS,JAPAN,"2, 2 O/B",28877,2,OSAKA BAY,MISSISSIPPI R.
2023-07-26,OSLO BULK 1,MISSISSIPPI R.,NEW ORLEANS,BELIZE,2 O/B,6250,2,OSLO BULK 1,MISSISSIPPI R.
2023-01-06,OSLO BULK 4,MISSISSIPPI R.,NEW ORLEANS,BELIZE,2 O/B,5602,2,OSLO BULK 4,MISSISSIPPI R.
2023-09-16,OSLO BULK 4,N. TEXAS,LEAGUE CITY,ITALY,1,6966,1,OSLO BULK 4,N. TEXAS
2023-10-01,OSLO EAGLE,MISSISSIPPI R.,NEW ORLEANS,MEXICO,2 O/B,12100,1,OSLO EAGLE,MISSISSIPPI R.
2023-10-02,OSLO EAGLE,MISSISSIPPI R.,NEW ORLEANS,MEXICO,2 O/B,30346,1,OSLO EAGLE,MISSISSIPPI R.
2023-11-03,PABUR,COLUMBIA R.,PACIFICNW,CHINA,2 O/B,64814,1,PABUR,COLUMBIA R.
2023-01-07,PAC ACHERNAR,COLUMBIA R.,PACIFICNW,PHILIPPINES,2 O/B,23416,1,PAC ACHERNAR,COLUMBIA R.
2023-01-09,PAC ACHERNAR,COLUMBIA R.,PACIFICNW,PHILIPPINES,2 O/B,34091,1,PAC ACHERNAR,COLUMBIA R.
2023-06-09,PAC ACHERNAR,COLUMBIA R.,PACIFICNW,TAIWAN,1,19267,2,PAC ACHERNAR,COLUMBIA R.
2023-06-22,PAC ACHERNAR,COLUMBIA R.,PACIFICNW,TAIWAN,1,36132,1,PAC ACHERNAR,COLUMBIA R.
2023-12-18,PAC ACHERNAR,MISSISSIPPI R.,NEW ORLEANS,COLOMBIA,2 O/B,59102,1,PAC ACHERNAR,MISSISSIPPI R.
2023-02-10,PAC ADHIL,MISSISSIPPI R.,NEW ORLEANS,KOREA REP,"1, 2 O/B",48184,2,PAC ADHIL,MISSISSIPPI R.
2023-01-29,PAC ALCAMAR,MISSISSIPPI R.,NEW ORLEANS,INDONESIA,1,55991,1,PAC ALCAMAR,MISSISSIPPI R.
2023-04-15,PAC ALNATH,MISSISSIPPI R.,NEW ORLEANS,INDONESIA,1,25137,1,PAC ALNATH,MISSISSIPPI R.
2023-05-25,PAC ANKAA,MISSISSIPPI R.,NEW ORLEANS,JAPAN,2 O/B,17223,1,PAC ANKAA,MISSISSIPPI R.
2023-05-26,PAC ANKAA,MISSISSIPPI R.,NEW ORLEANS,JAPAN,3 O/B,12263,1,PAC ANKAA,MISSISSIPPI R.
2023-05-27,PAC ANKAA,MISSISSIPPI R.,NEW ORLEANS,JAPAN,3 O/B,21602,1,PAC ANKAA,MISSISSIPPI R.
2023-09-21,PAC CANOPUS,MISSISSIPPI R.,NEW ORLEANS,CHINA,2 O/B,25036,1,PAC CANOPUS,MISSISSIPPI R.
2023-03-16,PAC CHRISTINA,COLUMBIA R.,PACIFICNW,PHILIPPINES,2 O/B,23426,1,PAC CHRISTINA,COLUMBIA R.
2023-04-25,PAC SCHEDAR,MISSISSIPPI R.,NEW ORLEANS,KOREA REP,1,20999,1,PAC SCHEDAR,MISSISSIPPI R.
2023-10-16,PAC SCHEDAR,MISSISSIPPI R.,NEW ORLEANS,CHINA,2 O/B,25193,1,PAC SCHEDAR,MISSISSIPPI R.
2023-01-12,PAC SEGINUS,MISSISSIPPI R.,NEW ORLEANS,INDONESIA,1,20519,1,PAC SEGINUS,MISSISSIPPI R.
2023-01-24,PAC SHARON,COLUMBIA R.,PACIFICNW,THAILAND,2 O/B,26145,1,PAC SHARON,COLUMBIA R.
2023-01-25,PAC SHARON,COLUMBIA R.,PACIFICNW,THAILAND,2 O/B,31998,2,PAC SHARON,COLUMBIA R.
2023-03-25,PAC SHAULA,MISSISSIPPI R.,NEW ORLEANS,KOREA REP,1,24900,1,PAC SHAULA,MISSISSIPPI R.
2023-08-28,PAC SHAULA,MISSISSIPPI R.,NEW ORLEANS,CHINA,2 O/B,25115,1,PAC SHAULA,MISSISSIPPI R.
2023-02-15,PACIFIC ACE,COLUMBIA R.,PACIFICNW,TAIWAN,1,20850,2,PACIFIC ACE,COLUMBIA R.
2023-02-20,PACIFIC ACE,COLUMBIA R.,PACIFICNW,TAIWAN,1,34400,1,PACIFIC ACE,COLUMBIA R.
2023-04-05,PACIFIC HARMONY,COLUMBIA R.,PACIFICNW,JAPAN,2 O/B,14173,1,PACIFIC HARMONY,COLUMBIA R.
2023-04-06,PACIFIC HARMONY,COLUMBIA R.,PACIFICNW,JAPAN,2 O/B,21630,1,PACIFIC HARMONY,COLUMBIA R.
2023-07-24,PACIFIC HONOR,MISSISSIPPI R.,NEW ORLEANS,JAPAN,2,10932,1,PACIFIC HONOR,MISSISSIPPI R.
2023-07-25,PACIFIC HONOR,MISSISSIPPI R.,NEW ORLEANS,JAPAN,"1, 2",10289,2,PACIFIC HONOR,MISSISSIPPI R.
2023-07-26,PACIFIC HONOR,MISSISSIPPI R.,NEW ORLEANS,JAPAN,1,4269,1,PACIFIC HONOR,MISSISSIPPI R.
2023-07-28,PACIFIC HONOR,MISSISSIPPI R.,NEW ORLEANS,JAPAN,3 O/B,20462,2,PACIFIC HONOR,MISSISSIPPI R.
2023-04-24,PACIFIC INTEGRITY,PUGET SOUND,PACIFICNW,JAPAN,3 O/B,49274,1,PACIFIC INTEGRITY,PUGET SOUND
2023-05-23,PACIFIC LAUREL,MISSISSIPPI R.,NEW ORLEANS,JAPAN,2,49501,1,PACIFIC LAUREL,MISSISSIPPI R.
2023-09-25,PACIFIC PIONEER,MISSISSIPPI R.,NEW ORLEANS,MEXICO,2 O/B,7720,1,PACIFIC PIONEER,MISSISSIPPI R.
2023-09-26,PACIFIC PIONEER,MISSISSIPPI R.,NEW ORLEANS,MEXICO,2 O/B,23955,1,PACIFIC PIONEER,MISSISSIPPI R.
2023-10-13,PACIFIC PIONEER,MISSISSIPPI R.,NEW ORLEANS,MEXICO,2 O/B,31844,1,PACIFIC PIONEER,MISSISSIPPI R.
2023-10-31,PACIFIC PIONEER,MISSISSIPPI R.,NEW ORLEANS,MEXICO,2 O/B,32440,1,PACIFIC PIONEER,MISSISSIPPI R.
2023-11-22,PACIFIC PIONEER,MISSISSIPPI R.,NEW ORLEANS,MEXICO,2 O/B,26295,1,PACIFIC PIONEER,MISSISSIPPI R.
2023-12-12,PACIFIC PIONEER,MISSISSIPPI R.,NEW ORLEANS,MEXICO,2 O/B,31938,3,PACIFIC PIONEER,MISSISSIPPI R.
2023-12-31,PACIFIC PIONEER,MISSISSIPPI R.,NEW ORLEANS,MEXICO,2 O/B,26740,1,PACIFIC PIONEER,MISSISSIPPI R.
2023-05-22,PACIFIC VITALITY,MISSISSIPPI R.,NEW ORLEANS,CHINA,2 O/B,56958,1,PACIFIC VITALITY,MISSISSIPPI R.
2023-01-17,PACIFIC WEALTH,MISSISSIPPI R.,NEW ORLEANS,JAPAN,"2 O/B, 3 O/B",51089,3,PACIFIC WEALTH,MISSISSIPPI R.
2023-12-06,PACIFIC WEALTH,MISSISSIPPI R.,NEW ORLEANS,AFGHANISTAN,2 O/B,58014,1,PACIFIC WEALTH,MISSISSIPPI R.
2023-06-14,PACIFIC WIND,MISSISSIPPI R.,NEW ORLEANS,COLOMBIA,2 O/B,9926,1,PACIFIC WIND,MISSISSIPPI R.
2023-07-28,PACIFIC WIND,MISSISSIPPI R.,NEW ORLEANS,JAPAN,2,6267,1,PACIFIC WIND,MISSISSIPPI R.
