IMO,VesselName,TotalVoyages,CompleteVoyages,AvgInboundDurationHours,AvgOutboundDurationHours,AvgPortDurationHours,AvgVesselUtilizationPct,MostFrequentDischargeTerminal,TotalCargoEstimateTonnes,AvgCargoPerVoyageTonnes
9688362,Sti Battery,1,1,27.75,9.68,40.18,51.8,Marathon Garyville,,
9688415,Stenaweco A Corrado,4,4,80.90,18.91,41.12,38.7,CFI Donaldsonville,,
9688427,Stenaweco C Corrado,5,5,38.57,17.44,36.07,39.0,Phillips 66 Alliance,,
9688635,Seaharmony,7,7,95.80,28.53,107.52,62.4,Copper Darrow Buoys,,
9688647,Seaboni,5,5,234.91,46.57,74.51,19.1,ADM AMA,,
9688831,Sti Madison,2,2,167.32,10.92,59.05,43.4,Marathon Garyville,,
9688843,Smew,1,1,8.90,210.22,71.88,24.7,AST Chalmette Buoys,,
9688855,Musky,1,1,76.43,5.00,20.17,19.8,Cenex Harvest States,,
9689134,High Sun,2,2,69.22,11.30,42.84,45.8,Phillips 66 Alliance,,
9689146,High Fidelity,1,1,13.48,10.93,38.63,61.3,Apex Mt Airy,,
9689158,Pis Precious,2,2,24.87,11.35,81.53,63.9,Valero St Charles,,
9689172,Genco Weatherly,5,5,42.96,50.66,57.31,50.8,Convent Marine Terminal,,
9689184,Devongate,6,6,52.74,69.83,424.80,62.8,ABT Burnside,,
9689562,Nordic Alianca,6,6,152.86,25.78,73.61,33.9,ADM Destrehan,,
9689574,Nordic Navid,2,2,89.43,19.32,130.29,55.4,AST Globalplex,,
9689823,Graecia Nautica,7,4,163.41,12.49,44.05,22.1,Zen-Noh,,
9689835,Graecia Aeterna,7,6,196.08,107.85,113.14,25.7,ADM Reserve,,
9689847,Hercules Ocean,4,3,214.34,21.99,68.25,25.0,Cargill Reserve,,
9689897,Strategic Harmony,3,3,58.58,9.34,139.05,63.3,Cargill Reserve,,
9689902,Strategic Equity,4,4,207.06,9.19,76.57,44.2,Copper Dockside Buoys,,
9690133,Young Glory,1,1,178.78,10.97,69.22,26.7,Cargill Reserve,,
9690614,Navig8 Victoria,8,7,40.86,47.36,32.84,35.0,CFI Donaldsonville,,
9690626,Navig8 Violette,10,10,57.23,88.45,43.93,30.2,IMTT,,
9690884,Fengning,7,7,111.91,130.76,122.15,42.5,ADM Destrehan,,
9690896,Fengtien,7,7,105.82,88.80,129.23,48.1,AST St James Buoys,,
9690901,Foochow,1,1,28.08,175.02,144.27,41.5,AST Chalmette Slip,,
9691034,La Chesnais,1,1,13.55,107.50,66.88,35.6,ADM Destrehan Buoys,,
9691046,La Partenais,4,3,45.81,10.88,63.98,50.0,UBT Davant,,
9691149,Sunrise Bright,5,5,61.07,50.41,87.62,45.0,ADM Destrehan,,
9691163,Summit Sw,1,1,47.72,247.35,55.82,15.9,AST Chalmette Buoys,,
9691395,Framura,1,1,13.43,381.05,92.42,19.0,Laplace Buoys,,
9691412,Hanton Trader I,1,1,40.27,15.05,41.13,42.6,ABT Burnside,,
9691424,Hanton Trader II,1,1,232.30,11.90,28.82,10.6,Zen-Noh,,
9691436,Jin Rui,1,1,70.53,8.92,61.28,43.5,Cargill Westwego,,
9691498,Ny Trader 1,9,8,61.86,36.77,101.43,55.1,AST Chalmette Slip,,
9691503,Atlantic Eagle,2,2,307.43,7.35,29.72,8.6,Cargill Reserve,,
9691515,Sun Excelsior,3,3,121.41,116.35,151.35,43.5,Nucor Steel,,
9691577,Bulk Finland,1,1,163.55,34.65,13.45,6.4,Zen-Noh,,
9691618,Cl Alice,5,5,128.89,74.39,178.60,49.1,AST Meraux Buoys,,
9691620,West Treasure,1,1,72.43,30.48,63.12,38.0,Dreyfuss,,
9691632,Ithaki,1,1,94.37,9.90,78.80,43.0,ADM Destrehan Buoys,,
9691814,Hako,3,3,260.06,14.91,79.08,35.4,Bunge Destrehan,,
9692129,Nord Superior,3,3,71.49,10.07,34.78,34.7,Valero St Charles,,
9692143,Nord Sustainable,9,9,54.38,43.60,64.84,47.0,MPLX Garyville,,
9692155,Nord Swift,8,8,81.91,16.39,56.18,46.6,Exxon Baton Rouge,,
9692246,Trf Bergen,8,7,114.01,112.96,63.93,34.6,IMTT,,
9692258,Aquila,2,1,32.48,105.58,87.88,38.9,KMI Harvey,,
9692296,Silver Philippa,1,1,14.68,9.32,54.57,69.5,Shell Norco,,
969229600,Silver Philippa,1,0,,,,,PCS Nitrogen,,
9692301,Silver Eleanor,7,6,37.82,12.76,55.29,56.6,PBF Chalmette,,
9692313,Silver Caitriona,9,9,55.46,15.51,65.86,53.0,Marathon Garyville,,
9692325,Silver Zoe,4,4,69.77,13.68,50.09,50.0,Aramco Convent,,
9692337,Silver Dover,4,3,35.99,13.34,70.86,59.7,Shell Norco,,
9692349,Silver Euplecta,9,9,54.49,79.85,52.75,45.1,Shell Norco,,
9692351,Silver Ebalina,3,3,35.43,29.88,55.44,45.7,Exxon Baton Rouge,,
9692363,Silver Millie,9,7,68.00,13.72,82.10,62.3,Shell Norco,,
9692375,Silver Venus,4,4,36.25,57.87,53.31,43.0,Shell Norco,,
9692387,Silver Ellie,7,7,60.87,11.07,53.06,44.5,Marathon Garyville,,
9692416,Fairchem Blade,6,5,101.83,19.82,50.35,41.8,Shintech,,
9692478,Fos Athens,2,2,143.79,126.10,25.05,13.0,MPLX Garyville,,
9692650,Vsc Pollux,2,2,288.62,55.83,45.81,11.7,Zen-Noh,,
9692662,Golden Cecilie,3,3,178.00,8.48,43.39,30.5,AST Meraux Buoys,,
969266200,Golden Cecilie,1,1,68.73,13.03,54.42,40.0,Convent Marine Terminal,,
9692674,Van Leopard,1,1,136.80,,,,,,
9692686,August Oldendorff,1,1,122.62,9.93,30.30,18.6,ADM AMA,,
9692698,Alwine Oldendorff,6,6,98.17,40.82,142.62,68.0,Cooper Dockside Buoys,,
9692703,Alkyoni Sb,1,1,95.50,11.97,57.22,34.7,ADM Reserve,,
9692715,Ivs Naruo,1,1,369.30,,,,,,
9692727,Cape Trafalgar,3,2,188.67,9.28,58.92,35.1,Cargill Reserve,,
9692741,Coresky Ol,1,1,125.80,,,,,,
9692789,African Pelican,3,3,77.90,11.13,61.41,53.0,Copper Darrow Buoys,,
9693018,Stena Immaculate,3,3,42.93,12.97,70.79,55.3,Exxon Baton Rouge,,
9693020,Stena Impeccable,3,3,60.96,8.12,78.58,53.2,IMTT,,
9693056,Agios Gerasimos,1,1,67.72,91.02,100.72,38.8,Plains St James,,
969306800,Abliani,1,1,90.33,171.07,40.22,13.3,PBF Chalmette,,
9693082,Ypapanti,1,1,281.85,,,,,,
9693173,Sk Resolute,1,1,47.73,,,,,,
9693185,Oslo Venture,4,3,49.58,11.58,87.80,70.2,AST Globalplex,,
9693197,Rigi Venture,1,1,23.20,6.97,91.55,75.2,AST Chalmette Buoys,,
969319700,Rigi Venture,5,5,119.20,10.63,56.93,40.0,AST Meraux Buoys,,
9693214,Pilatus Venture,4,4,98.24,9.38,107.01,63.6,Nashville Ave,,
9693290,Rana,4,4,107.85,37.97,25.49,17.5,ADM Destrehan,,
9693329,Ricarda,11,11,83.15,25.09,88.92,45.6,Cargill Reserve,,
9693331,Riva,4,4,68.25,68.55,96.05,48.1,Copper Darrow Buoys,,
9693355,Carolyn,1,1,11.55,8.15,37.12,65.3,Nashville Ave,,
9693408,Aspasia B,3,3,131.58,21.46,146.76,58.4,ARTCO 110-111 Buoys,,
9693410,Acra,2,2,290.01,10.07,70.09,18.5,Zen-Noh,,
9693496,Bar,2,2,271.89,7.35,106.20,71.5,Louisiana Ave,,
9693757,Ssi Excellent,1,1,313.97,,,,,,
9693769,Stella Dora,4,4,90.71,14.15,66.22,46.9,Convent Marine Terminal,,
9693771,Cl Rizhao,3,3,282.63,11.85,50.69,15.1,ADM AMA,,
9693812,Songa Fortune,5,4,39.02,9.61,44.81,51.4,KMI Harvey,,
9693824,Songa Pride,7,7,91.75,18.98,77.08,48.8,Cosmar Carville,,
9694189,Lvm Warrior,2,2,29.98,16.02,53.98,54.1,MPLX Garyville,,
9694191,Donga Krios,8,8,32.86,16.16,40.50,46.5,Marathon Garyville,,
9694385,Zita Schulte,1,1,11.78,9.17,29.10,58.1,Shell Norco,,
9694402,Meridian,21,14,9.76,10.44,18.93,47.7,Nashville Ave,,
9694464,Bw Panther,3,3,37.42,128.93,40.34,30.4,PBF Chalmette,,
9694476,Bw Bobcat,2,2,84.23,9.21,19.63,18.1,Valero St Charles,,
9694488,Cymona Pride,4,4,244.09,58.74,71.93,20.1,Dreyfuss,,
9694490,Kypros Bravery,4,4,270.55,11.72,40.03,17.1,Zen-Noh,,
9694593,Wide Hotel,1,1,10.12,8.65,19.38,50.8,Nashville Ave,,
9694658,Nissos Christiana,2,2,40.83,37.25,51.91,43.2,Valero St Charles,,
9694684,Ap Dubrava,11,11,102.04,39.28,63.09,41.4,Copper Darrow Buoys,,
9694696,Ap Revelin,9,9,117.15,174.99,97.42,47.8,ADM Destrehan,,
9694854,Century Dream,34,34,76.34,68.18,63.67,37.9,PCS Nitrogen,,
9694866,Century Bright,29,29,144.97,152.44,69.77,27.6,PCS Nitrogen,,
9694945,Bregaglia,3,3,304.66,36.52,100.32,23.2,Zen-Noh,,
9694995,Kmarin Mugunghwa,2,2,66.05,245.03,23.85,7.0,Copper Darrow Buoys,,
9695004,Kmarin Jasmine,8,8,70.42,10.92,54.40,41.5,Bunge Destrehan,,
9695224,Huanghai Struggler,2,2,37.88,7.94,25.02,42.1,AST Chalmette Slip,,
9695640,Cielo Di Cartagena,6,6,185.65,11.75,66.79,44.9,ADM Destrehan,,
9695834,Stenaweco Excellence,5,4,38.04,11.14,69.42,62.8,Blackwater Westwego,,
9696242,High Trader,1,1,80.00,16.87,56.47,36.8,Exxon Baton Rouge,,
9696254,High Trust,7,7,34.00,13.90,40.46,45.5,Exxon Baton Rouge,,
9696412,Antares,1,1,392.10,,,,,,
9696424,Leto,6,6,36.62,6.69,71.55,68.1,Nashville Ave,,
9696436,Menelaos,6,6,119.16,40.25,61.56,33.5,IMT Coal,,
9696448,Glafkos,2,2,78.02,11.00,92.76,54.7,Zen-Noh,,
9696450,Iolaos,9,8,87.43,42.20,77.11,54.4,Convent Marine Terminal,,
9696462,Nefeli,11,11,85.92,44.41,79.22,47.2,UBT Davant,,
9696474,Leonidas,7,7,88.27,79.38,84.74,49.7,ADM Destrehan Buoys,,
9696515,Dionysus,6,6,88.89,52.23,69.60,40.2,Convent Marine Terminal,,
9696527,Diomidis,8,8,151.95,16.07,46.11,38.8,Zen-Noh,,
9696553,Sti Acton,1,1,44.58,6.98,46.88,47.6,Valero Meraux,,
9696565,Sti Finchley,4,4,60.25,50.32,42.03,31.3,Port of Baton Rouge,,
9696589,Sti Poplar,1,1,70.22,,,,,,
9696694,Sti Alexis,2,2,43.57,11.80,40.20,42.4,Plains St James,,
9696785,Blue Akihabara,1,1,146.83,6.73,158.32,50.8,AST Chalmette Buoys,,
9696797,Unity Endeavour,3,2,323.05,,,,,,
9696826,Rosalia,6,6,133.07,9.70,97.73,45.2,Bunge Destrehan,,
9696838,Rossana,7,6,87.12,286.81,86.77,22.8,ADM Reserve,,
9696840,Jasmund,4,3,94.94,7.40,52.98,33.4,Cenex Harvest States,,
9696852,Vecco,5,4,74.58,8.62,59.62,58.2,Nashville Ave,,
9697014,Nordisabella,12,11,10.99,8.86,13.41,40.6,Nashville Ave,,
9697143,True Love,13,12,112.92,77.50,78.51,36.1,Copper Darrow Buoys,,
9697155,Fabia Schulte,2,1,188.68,11.33,118.43,37.2,AST St James Buoys,,
9697210,Marlin Amber,4,4,30.93,9.30,42.96,55.3,Phillips 66 Alliance,,
9697222,Marlin Amethyst,4,4,44.75,31.47,53.93,48.3,Phillips 66 Alliance,,
9697234,Marlin Ametrine,3,3,27.34,10.18,37.10,47.2,Shell Norco,,
9697246,Marlin Ammolite,2,2,116.27,,,,,,
9697442,Nave Sextans,1,1,172.62,11.30,39.88,17.8,Convent Marine Terminal,,
9697612,Seaways Lonsdale,1,1,50.23,16.58,44.07,39.7,Exxon Baton Rouge,,
9697624,Crystal Bay,9,8,35.56,17.08,65.81,52.3,Marathon Garyville,,
9697636,Harrison Bay,3,2,41.12,23.13,52.29,50.7,Exxon Baton Rouge,,
9697648,Saint Albans Bay,7,7,46.59,16.41,41.64,44.4,Exxon Baton Rouge,,
9697806,Federal Baltic,1,1,6.83,5.22,30.93,72.0,UBT Davant,,
9697820,Federal Barents,2,2,52.73,7.54,39.75,39.4,Cargill Westwego,,
9697832,Federal Bering,2,2,149.42,5.45,87.22,38.3,Cenex Harvest States,,
9697844,Federal Bristol,1,1,826.73,8.70,36.93,4.2,ADM Destrehan,,
9697856,Federal Biscay,1,1,88.37,6.87,157.30,62.3,AST Meraux Buoys,,
9697868,Sakizaya Diamond,4,4,99.38,213.27,86.72,31.8,AST St James Buoys,,
9697870,Vita Future,2,2,95.67,11.07,61.43,36.5,Bunge Destrehan,,
9697894,Daiwan Elegance,5,5,153.49,82.98,44.07,19.1,Cenex Harvest States,,
9697909,Nord Valiant,5,5,67.20,24.50,52.22,38.1,KMI Harvey,,
9697959,Synthesea,1,1,69.85,55.82,93.72,42.7,Nucor Steel,,
9697961,Carme,1,1,166.00,10.08,43.80,19.9,Bunge Destrehan,,
9697973,Thebe,3,3,134.06,6.40,37.74,21.6,Cenex Harvest States,,
9698185,Belforest,3,3,156.21,63.11,147.67,38.6,Buck Kreihs,,
9698197,Belisland,1,1,119.80,13.20,19.72,12.9,Zen-Noh,,
9698214,V Uno,8,6,80.30,9.51,48.81,37.8,ADM Destrehan,,
9698226,Troodos Air,1,1,198.95,12.25,63.07,23.0,ADM Reserve,,
9698238,Troodos Sun,2,2,122.57,11.15,123.08,48.9,Cargill Westwego,,
9698290,Epic Caledonia,7,7,97.17,,,,,,
9698305,Cape Cross,1,1,6.83,17.87,61.40,71.3,UBT Davant,,
9698329,Sadlers Wells,2,2,114.28,151.03,88.99,32.0,Bunge Destrehan,,
9698355,Eco Stream,6,6,111.13,,,,,,
9698434,Lily Oldendorff,9,9,120.01,55.06,94.39,48.6,ADM Destrehan Buoys,,
9698587,Hamburg Eagle,7,7,77.65,53.59,68.16,45.6,Nashville Ave,,
9698599,Bao Run,2,2,75.46,8.17,36.60,66.8,Harmony St,,
9698795,Star Apus,4,1,49.67,71.57,33.15,21.5,Bunge Destrehan,,
9698800,Star Anna,5,5,63.63,11.82,88.46,77.0,UBT Davant,,
9698850,Macheras,1,1,156.38,6.30,115.05,41.4,MGMT,,
9698862,Marathassa,4,4,153.02,13.94,209.20,49.3,Cargill Reserve,,
9698874,Star Virginia,1,1,28.70,14.95,53.45,55.0,Convent Marine Terminal,,
9698941,Seabee,11,11,120.56,8.63,115.05,68.0,Cargill Westwego,,
9698953,Searider,4,3,54.63,13.34,69.29,55.4,MGMT,,
9699115,Seamax Niantic,2,2,10.77,8.50,24.14,55.3,Nashville Ave,,
9699165,Medi Tirreno,10,10,75.25,100.23,70.96,33.1,ADM Destrehan,,
9699177,Medi Egeo,4,4,184.18,75.52,98.87,30.3,ADM Destrehan,,
9699270,Helsinki Eagle,3,3,76.24,83.39,65.93,30.4,AST Meraux Buoys,,
9699282,Oslo Eagle,6,6,47.72,92.55,89.53,64.5,AST Chalmette Slip,,
9699294,Jabal Samhan,3,3,63.99,143.38,80.69,38.0,Convent Marine Terminal,,
9699311,Nautical Loredana,5,5,126.95,100.69,100.93,47.0,AST St James Buoys,,
9699323,Dublin Eagle,4,4,159.75,6.69,46.83,32.5,Nashville Ave,,
9699335,Nautical Runa,5,5,154.98,32.81,47.08,24.6,Zen-Noh,,
9699347,Santos Eagle,6,4,151.45,17.90,86.57,37.7,Zen-Noh,,
9699359,Nautical Jennifer,6,6,67.81,9.54,65.13,55.1,Nashville Ave,,
9699361,Nautical Lucia,9,8,110.03,27.70,70.77,41.9,Drax Biomass,,
9699373,Star Sydney,6,5,75.06,61.60,102.77,47.8,ABT Burnside,,
9699440,All Star Atlas,4,4,99.87,6.69,76.23,72.8,UBT Davant,,
9699517,Clipper Saturn,2,2,16.88,13.52,88.34,72.8,CFI Donaldsonville,,
9699725,Sider Liu,2,2,32.07,8.41,84.97,69.5,Alabo St,,
9699842,Desert Challenger,6,4,102.08,36.15,76.18,35.7,Zen-Noh,,
9699854,Desert Ranger,4,3,68.00,38.92,63.87,41.1,ABT Burnside,,
9699866,Largo Mariner,2,2,139.05,22.89,45.09,30.3,Valero Meraux,,
9699880,Morea,1,1,37.48,383.77,0.03,0.0,ADM Destrehan Buoys,,
9699969,Thorco Legion,2,1,145.82,,,,,,
9700005,Western London,5,5,168.13,33.68,55.32,38.1,Louisiana Ave,,
9700017,Western Panama,1,1,20.73,11.42,243.08,88.3,AST St James Buoys,,
9700029,Western Lima,4,4,99.02,91.90,148.44,55.1,Reserve Buoys,,
9700031,Western Durban,5,5,72.51,9.86,83.24,49.8,AST Meraux Buoys,,
9700043,Sbi Puma,5,5,53.35,10.62,80.31,53.0,Copper Dockside Buoys,,
9700055,Sbi Jaguar,4,4,116.85,106.58,81.03,32.6,AST St James Buoys,,
9700081,Giants Causeway,3,3,272.59,8.18,114.60,38.6,ADM Destrehan Buoys,,
9700134,Cape Town Eagle,2,2,144.43,9.89,64.63,42.4,Convent Marine Terminal,,
9700146,Zola,1,1,117.82,,,,,,
9700196,Komi,3,3,55.37,38.83,68.89,43.8,ABT Burnside,,
9700213,Dk Abdul Razzak Kha,1,0,,,,,Violet Dock (idle),,
9700225,Al Betroleya,1,1,110.27,13.38,83.47,40.3,Aramco Convent,,
9700287,African Raven,1,1,126.67,314.70,79.73,15.3,Copper Darrow Buoys,,
9700316,Vanessa Oldendorff,5,5,46.66,87.39,54.63,43.9,AST Meraux Buoys,,
9700328,Ultra Alpha,2,2,91.28,6.45,66.15,53.0,AST Chalmette Slip,,
9700330,Steel Grace,3,3,244.56,57.62,82.26,21.3,Bunge Destrehan,,
9700342,Seaways Lookout,3,3,50.72,15.93,40.29,47.2,MPLX Garyville,,
9700354,Aye Evolution,8,7,89.10,127.97,75.56,32.8,Dreyfuss,,
9700380,Miena Desgagnes,4,4,28.70,8.77,63.66,65.9,AST Chalmette Slip,,
9700392,Bbc Russia,5,5,40.13,10.47,49.33,61.8,AST Chalmette Slip,,
9700421,Zeyno,4,4,128.81,12.18,76.49,33.7,Dreyfuss,,
9700469,Amadeus,6,6,48.29,13.17,43.93,51.6,Exxon Baton Rouge,,
9700471,Amor,6,6,73.39,23.75,60.62,42.5,MPLX Garyville,,
9700483,Athlos,4,4,43.07,34.87,47.13,39.6,CFI Donaldsonville,,
9700562,Lavieen Rose,13,13,81.32,39.40,91.00,56.0,AST Chalmette Slip,,
9700653,Roberta,3,3,34.47,246.28,86.38,23.7,ADM Destrehan Buoys,,
9700665,Laura,2,2,125.06,13.13,40.05,18.8,Zen-Noh,,
9700677,Idee Fixe,2,2,44.07,35.99,78.80,49.7,ARTCO 110-111 Buoys,,
9700689,Kaley,1,1,77.08,344.92,86.78,17.1,AST Chalmette Buoys,,
9700706,Delta Eurydice,1,1,31.27,12.88,61.60,58.3,Plains St James,,
9700782,Santa Virginia,1,1,14.00,14.03,48.68,63.5,Convent Marine Terminal,,
9700794,African Harrier,1,1,19.08,172.15,0.05,0.0,ARTCO 110-111 Buoys,,
9700809,Ancash Queen,8,8,92.02,101.73,61.28,28.4,ADM AMA,,
9700859,Osprey,3,3,120.99,10.33,92.98,43.5,Cargill Reserve,,
9700861,Zoitsa Sigala,3,3,125.62,64.47,81.93,27.7,AST Meraux Buoys,,
9700873,Atlantic Islandd,8,7,179.24,63.69,92.32,44.4,Cargill Westwego,,
9700885,Golden Glory,21,20,73.46,28.12,63.05,46.7,Nashville Ave,,
9700926,Ivs Kestrel,2,2,88.06,6.08,76.65,50.2,Cenex Harvest States,,
9700940,Ivs Phinda,2,2,40.57,7.84,117.16,72.9,AST Arabi Dolphins,,
9700964,Union Ethos,2,2,103.50,,,,,,
9701009,Ivs Thanda,3,3,250.06,78.14,22.62,12.9,Yara Fertilizer,,
9701011,Monegasque Epee,2,2,72.48,161.08,10.28,9.2,ADM Destrehan Buoys,,
9701023,Emerald Enterprise,6,6,75.62,10.06,62.03,46.7,AST Arabi Dolphins,,
9701047,Se Marina,5,5,151.89,9.66,63.26,38.3,AST Chalmette Slip,,
9701059,Kultus Cove,3,3,238.37,7.33,147.73,78.2,AST Chalmette Slip,,
9701061,Outrider,7,7,102.56,39.18,56.01,32.2,Zen-Noh,,
9701152,Prt Kaho,3,3,181.82,19.28,95.89,38.3,Convent Marine Terminal,,
9701164,Nord Titan,2,2,150.61,19.57,31.62,13.8,Zen-Noh,,
9701190,Cmb Chikako,12,12,114.26,9.03,71.47,51.4,AST Meraux Buoys,,
9701205,African Griffon,9,9,61.15,161.46,121.64,39.6,AST Meraux Buoys,,
9701231,Camila,3,3,80.49,105.98,125.10,44.1,IMC Faustina,,
9701243,Tia Marta,3,3,47.89,77.28,116.38,46.8,AST Gramercy  Buoys,,
9701360,Kambos,1,1,12.18,9.62,411.00,95.0,AGG,,
9701372,Alexia,4,4,73.79,15.95,55.82,47.6,Zen-Noh,,
9701566,Nissos Schinoussa,1,1,407.48,9.72,40.05,8.8,Valero St Charles,,
9701700,African Turaco,9,9,100.50,8.23,83.25,55.0,AST Chalmette Buoys,,
9701712,African Spoonbill,5,5,140.48,51.14,150.78,57.4,AST Meraux Buoys,,
9701920,Spar Aries,4,3,125.48,12.05,48.58,18.6,UBT Davant,,
9701932,Spar Pyxis,9,7,64.04,9.31,57.31,56.3,Zen-Noh,,
9702194,Nancy P,5,5,36.20,87.32,37.10,35.4,Phillips 66 Alliance,,
9702209,Jane S,4,4,35.43,21.59,41.30,43.1,Marathon Garyville,,
9702211,Essie C,9,8,44.10,29.00,59.21,51.6,Blackwater Westwego,,
9702223,Marie S,6,5,44.64,67.90,41.76,39.4,Stolthaven,,
9702493,Merchia,1,1,172.37,9.03,55.17,23.3,ADM AMA,,
9702508,Stony Stream,5,5,224.50,77.42,89.90,26.7,Zen-Noh,,
9702510,Ey Haydn,1,1,9.37,8.55,217.88,92.4,RAIN Gramercy,,
9702522,Cp Guangzhou,1,1,31.70,13.65,39.65,46.6,Convent Marine Terminal,,
9702596,Georg Oldendorff,1,1,289.08,34.70,72.67,18.3,Dreyfuss,,
9702601,Gisela Oldendorff,1,1,16.03,14.65,79.37,72.1,Convent Marine Terminal,,
9702613,Edward Oldendorff,3,3,71.73,8.52,63.35,62.6,MGMT,,
9702625,Elsa Oldendorff,2,1,33.05,5.55,85.27,68.8,MGMT,,
9702637,Ernst Oldendorff,5,5,152.41,71.32,104.64,43.0,IMT Coal,,
9702704,Bbg Grace,2,1,117.28,9.73,98.47,43.7,Cargill Westwego,,
9702716,Xing Sheng Hai,2,2,169.93,453.32,89.93,21.3,Cargill Westwego,,
9702728,Agios Nikolas,3,3,73.91,10.90,57.18,42.9,ADM Destrehan Buoys,,
9702730,Dimijohn A,2,2,51.72,7.66,55.48,51.3,Bunge Destrehan,,
9702778,Ultra Cougar,4,4,94.01,34.71,86.62,46.9,Poland St,,
9703241,Maran Excellence,1,1,569.33,,,,,,
9703265,Cl Yangzhou,3,3,228.79,12.20,45.08,14.9,Zen-Noh,,
9703332,Front Jaguar,1,0,,,,,Valero St Charles,,
9703411,Cl Contigo,3,3,28.76,11.97,75.19,62.2,ABT Burnside,,
9703423,Napha Naree,4,4,172.48,15.83,36.58,18.4,ADM AMA,,
9703459,Devbulk Cansen,1,1,76.93,6.28,226.52,73.1,AST Chalmette Slip,,
9703514,Gentle Seas,3,3,119.14,9.85,95.92,41.7,AST St James Buoys,,
9703588,Mackenzie,1,1,193.42,13.78,89.53,30.2,PCS Nitrogen,,
9703590,Mp Ultramax 1,2,2,226.78,,,,,,
9703605,Mp Ultramax 2,3,3,80.56,64.58,127.24,50.1,IMT Coal,,
9703643,Nm Sakura,7,7,121.98,24.40,69.35,36.1,Zen-Noh,,
9703655,Nm Cherry Blossom,2,2,157.67,11.38,53.33,29.4,Bunge Destrehan,,
9703813,Ben Wyvis,3,3,143.83,9.01,41.19,22.0,Bunge Destrehan,,
9703825,Ben Rinnes,4,4,69.14,112.34,71.79,42.8,AST Chalmette Buoys,,
9704441,Zoilo,6,6,83.98,13.38,58.18,39.2,Exxon Baton Rouge,,
9704453,Sti Black Hawk,1,1,13.70,29.60,28.92,40.0,Valero St Charles,,
9704477,Sti Seneca,2,1,12.00,26.25,75.10,66.3,PBF Chalmette,,
9704491,Navigator Umbrio,1,1,9.98,8.90,26.33,58.2,Shell Norco,,
9704518,Navigator Ceres,2,2,39.41,8.72,27.74,41.0,Shell Norco,,
9704520,Navigator Copernico,1,1,46.98,9.30,21.38,27.5,Shell Norco,,
9704829,Sbi Athena,4,4,54.72,6.01,60.82,60.7,UBT Davant,,
9704831,Common Galaxy,2,2,25.96,5.02,87.56,70.7,Copper Dockside Buoys,,
9704843,Sbi Thalia,5,5,121.25,32.05,49.09,29.9,Bunge Destrehan,,
9704855,Sbi Phoebe,2,2,63.56,6.47,95.53,74.9,AST Meraux Buoys,,
9704972,Msc Elodie,4,3,10.43,8.01,29.12,60.2,Nashville Ave,,
9704984,Msc Naomi,1,1,10.42,7.93,19.33,51.3,Nashville Ave,,
9705146,Sbi Leo,1,1,8.25,5.82,89.02,86.4,Copper Dockside Buoys,,
9705158,Nordsun,2,2,62.14,148.02,165.48,46.7,Nashville Ave,,
9705160,Sbi Subaru,3,3,240.23,13.14,99.69,34.4,Copper Darrow Buoys,,
9705287,Sbi Bravo,5,5,39.76,100.49,84.33,48.4,UBT Davant,,
9705299,Sbi Antares,1,1,19.53,154.02,121.42,41.2,Laplace Buoys,,
9705304,Sbi Maia,3,2,55.47,119.13,93.78,42.2,Copper Darrow Buoys,,
9705316,Sbi Hydra,1,1,175.25,119.53,96.15,24.6,Bunge Destrehan,,
9705328,Sbi Pegasus,10,9,66.30,26.38,34.20,37.9,Zen-Noh,,
9705330,Sbi Orion,7,7,155.85,131.44,93.54,28.0,ADM Destrehan Buoys,,
9705342,Sbi Hercules,2,2,141.89,152.84,144.64,35.9,Laplace Buoys,,
9705354,Jag Arnav,4,4,146.28,27.47,94.06,37.5,AST St James Buoys,,
9705366,Astrea,1,1,353.88,38.08,31.22,7.4,Zen-Noh,,
9705421,Amis Elegance,6,4,89.45,9.83,86.20,54.6,ADM Destrehan Buoys,,
9705720,Chem Houston,5,5,48.77,573.24,37.99,21.5,KMI Harvey,,
9705732,Chem New York,3,3,183.52,128.12,15.37,8.5,PCS Nitrogen,,
9705744,Chem Altamira,8,8,33.19,158.68,24.70,17.2,Americas Styrenics,,
9705756,Chem New Orleans,17,16,62.40,72.87,37.86,29.3,PCS Nitrogen,,
9705768,Chem Singapore,9,9,59.27,118.14,30.52,26.5,PCS Nitrogen,,
9705885,Elka Astir,3,3,63.11,15.47,37.49,33.1,MPLX Garyville,,
9705902,Elka Delphi,3,3,38.22,9.96,44.89,64.7,Valero Meraux,,
9705914,Elka Elefsis,3,3,61.92,10.21,28.35,32.3,Valero St Charles,,
9705976,Genco Madeleine,2,2,165.19,390.00,0.42,0.1,Copper Dockside Buoys,,
9705988,Westport Eagle,6,6,168.60,51.07,121.56,51.0,Nashville Ave,,
9706061,Bw Raven,1,1,27.53,10.62,36.07,48.6,Marathon Garyville,,
9706073,Bw Petrel,3,3,67.37,9.82,30.49,32.3,Marathon Garyville,,
9706334,Ansac Phoenix,3,3,93.10,82.00,0.02,0.0,Cargill Reserve,,
9706425,Sti Notting Hill,2,2,10.70,15.78,49.35,65.5,Valero Meraux,,
9706437,Sti Westminster,6,6,49.50,17.93,47.80,44.8,Exxon Baton Rouge,,
