direction,port_consolidated,group,commodity,cargo,cargo_detail,country,ves_mt,ves_value_usd,records
Export,Lower Miss River,Liquid Bulk,Agricultural,"Vegetable Oils, Animal Fats, Sugar Fats",Corn Oil,SAUDI ARABIA,29944.9,32094722,3
Export,Lower Miss River,Dry Bulk,Agricultural,Grain,Corn Gluten,HONDURAS,29731.9,8370161,1
Export,Lower Miss River,Liquid Bulk,Chemicals,Misc Chemicals,Misc Chemicals,GERMANY,29686.2,72787057,39
Export,Lower Miss River,Dry Bulk,Agricultural,Grain,Soybeans,NORWAY,29616.0,15736157,1
Export,Lower Miss River,Dry Bulk,Agricultural,Grain,Corn,PERU,29312.0,6401456,1
Export,Lower Miss River,Dry Bulk,Carbon Products,Coal,Metcoal,TOGO,29281.8,1991166,1
Export,Lower Miss River,Liquid Bulk,Chemicals,Styrene,Styrene,MEXICO,29050.9,27937887,1
Export,Lower Miss River,Dry Bulk,Agricultural,Grain,Grain,MOROCCO,28959.9,4063374,3
Export,Lower Miss River,Dry Bulk,Agricultural,Grain,SBM,COTE D'IVOIRE,28809.9,9591567,1
Export,"LAKE CHARLES, LA",Liquid Bulk,Chemicals,Misc Chemicals,Misc Chemicals,PERU,28562.9,15678145,1
Export,"LAKE CHARLES, LA",Dry Bulk,Carbon Products,Petcoke,Petcoke,SLOVENIA,28448.0,2844758,1
Export,Lower Miss River,Liquid Bulk,Agricultural,veg,Tall Oil,FINLAND,28209.7,17009128,1
Export,Lower Miss River,Dry Bulk,Agricultural,Grain,SBM,ISRAEL,28193.2,9001010,2
Export,Lower Miss River,Dry,Reefer,Reefer,Reefer,CUBA,28166.7,34515586,5
Export,Lower Miss River,Dry Bulk,Agricultural,Grain,DDG,ECUADOR,27929.6,6100495,1
Export,Lower Miss River,Dry Bulk,Carbon Products,Petcoke,Petcoke,INDONESIA,27907.0,1953490,1
Export,"LAKE CHARLES, LA",Liquid Bulk,Petroleum Products,Dirty Products,Fuel Oil,COLOMBIA,27518.0,19629071,1
Export,Lower Miss River,Dry,Reefer,Reefer,Reefer,PHILIPPINES,27330.7,31562936,3
Export,Lower Miss River,Liquid Bulk,Chemicals,Misc Chemicals,Misc Chemicals,MEXICO,27280.6,26424920,7
Export,"LAKE CHARLES, LA",Liquid Bulk,Chemicals,EDC,EDC,SAUDI ARABIA,27000.0,4352500,1
Export,Lower Miss River,Liquid Gas,LPG,LPG,Butane,COSTA RICA,26987.9,11073572,1
Export,Lower Miss River,Dry Bulk,Agricultural,Grain,Rice,SAUDI ARABIA,26655.4,31287725,1
Export,Lower Miss River,Liquid Bulk,Chemicals,Chemicals,PVC,ALGERIA,26545.1,16575492,1
Export,Lower Miss River,Dry Bulk,Agricultural,Grain,Rice,COTE D'IVOIRE,26500.0,14575008,1
Export,Lower Miss River,Dry Bulk,Carbon Products,Coal,Metcoal,NORWAY,26304.7,9816632,1
Export,"LAKE CHARLES, LA",Liquid Bulk,Chemicals,EDC,EDC,THAILAND,26224.8,3875146,1
Export,Lower Miss River,Liquid Bulk,Chemicals,EDC,EDC,THAILAND,26060.4,3542517,1
Export,Lower Miss River,Dry Bulk,Carbon Products,Petcoke,Calcined Petcoke,GHANA,26000.0,14404000,1
Export,Lower Miss River,Dry Bulk,Agricultural,Grain,SBM,SAUDI ARABIA,25352.9,7688789,1
Export,"LAKE CHARLES, LA",Liquid Bulk,Petroleum Products,Dirty Products,Fuel Oil,CAYMAN ISLANDS,25302.8,17395695,1
Export,Lower Miss River,Dry Bulk,Minerals & Ores,Concentrates,Concentrates,MEXICO,25283.8,26619713,1
Export,Lower Miss River,Dry Bulk,Carbon Products,Coal,Metcoal,GHANA,25000.0,1700000,1
Export,Lower Miss River,Liquid Gas,LPG,LPG,Anhyrous Ammonia,BRAZIL,24850.0,2485000,1
Export,Lower Miss River,Dry Bulk,Fertilizer,Potash,Potash,BELGIUM,24603.4,8285655,1
Export,Lower Miss River,Liquid Bulk,Petroleum Products,Dirty Products,Fuel Oil,ITALY,24293.3,15552000,2
Export,Lower Miss River,Dry Bulk,Carbon Products,Petcoke,Calcined Petcoke,BELGIUM,24100.0,10024360,1
Export,Lower Miss River,Liquid Gas,LPG,LPG,Ethylene,BRAZIL,23974.8,38911601,3
Export,Lower Miss River,Dry,Reefer,Reefer,Reefer,GUATEMALA,23938.3,34666308,11
Export,Lower Miss River,Liquid Gas,LPG,LPG,Propane,JAMAICA,23748.5,9461172,1
Export,Lower Miss River,Dry Bulk,Carbon Products,Petcoke,Petcoke,FRANCE,23630.0,2510750,1
Export,Lower Miss River,Liquid Gas,LPG,LPG,Anhyrous Ammonia,TURKEY,23470.7,9982189,1
Export,Lower Miss River,Liquid Bulk,Petroleum Products,Dirty Products,Bitumen,DOMINICAN REPUBLIC,23109.6,8987729,1
Export,Lower Miss River,Dry Bulk,Agricultural,Grain,SBM,PHILIPPINES,23000.0,10304000,1
Export,Lower Miss River,Liquid Bulk,Chemicals,Chemicals,PVC,ECUADOR,22874.6,15057994,1
Export,Lower Miss River,Dry Bulk,Carbon Products,Petcoke,Calcined Petcoke,NORWAY,22797.9,8787760,2
Export,Lower Miss River,Liquid Bulk,Petroleum Products,Crude Oil,Crude Oil,INDIA,22673.0,9056250,1
Export,Lower Miss River,Dry Bulk,Carbon Products,Coal,Metcoal,"KOREA, SOUTH",22163.0,2216300,1
Export,Lower Miss River,Dry,Reefer,Reefer,Reefer,TAIWAN,22009.7,26345171,2
Export,Lower Miss River,Dry Bulk,Agricultural,Grain,Soybeans,DOMINICAN REPUBLIC,22007.8,11264247,2
Export,Lower Miss River,Liquid Gas,LPG,LPG,Butane,JAMAICA,21984.1,9286777,1
Export,Lower Miss River,Dry Bulk,Agricultural,Grain,Wheat,GUYANA,21775.4,5704922,1
Export,Lower Miss River,Liquid Bulk,Chemicals,Misc Chemicals,Misc Chemicals,SINGAPORE,21732.9,69998450,23
Export,Lower Miss River,Liquid Gas,LNG,LNG,LNG,INDONESIA,21658.2,10965404,1
Export,Lower Miss River,x,x,x,x,BELGIUM,21424.9,64746268,21
Export,Lower Miss River,Liquid Bulk,Agricultural,veg,Tall Oil,JAPAN,20669.7,20317818,1
Export,"LAKE CHARLES, LA",Liquid Bulk,Petroleum Products,Dirty Products,Fuel Oil,PARAGUAY,20454.6,14868000,1
Export,Lower Miss River,Dry Bulk,Agricultural,Grain,Corn Gluten,EGYPT,20358.9,11221522,2
Export,Lower Miss River,Liquid Bulk,Chemicals,Olefins,Olefins,INDIA,20145.5,21545052,2
Export,Lower Miss River,x,x,x,x,GUATEMALA,20033.2,44616465,102
Export,"LAKE CHARLES, LA",Liquid Bulk,Chemicals,Glycols,Glycols,INDONESIA,20003.5,9001579,1
Export,"LAKE CHARLES, LA",Liquid Bulk,Chemicals,EDC,EDC,"KOREA, SOUTH",20000.0,2095000,1
Export,Lower Miss River,Liquid Bulk,Chemicals,Methanol,Methanol,POLAND,20000.0,5198400,1
Export,Lower Miss River,Dry Bulk,Agricultural,Rubber,Rubber,INDIA,19924.0,36383070,4
Export,Lower Miss River,Liquid Bulk,Petroleum Products,Dirty Products,Fuel Oil,UNITED ARAB EMIRATES,19877.8,21774826,2
Export,Lower Miss River,Dry Bulk,Agricultural,Grain,Cotton,HONDURAS,19843.5,36958278,1
Export,Lower Miss River,Dry Bulk,Agricultural,Rubber,Rubber,THAILAND,19653.6,40894456,7
Export,Lower Miss River,Dry Bulk,Agricultural,Grain,Corn Gluten,PERU,19337.5,9679556,1
Export,Lower Miss River,Dry Bulk,Agricultural,Grain,Wheat,GRENADA,19198.0,5431598,1
Export,Lower Miss River,Liquid Bulk,Chemicals,Caustic Soda,Caustic Soda,PORTUGAL,19000.0,4666780,1
Export,Lower Miss River,Dry Bulk,Agricultural,Grain,SBM,IRELAND,18699.9,6432755,1
Export,Lower Miss River,Liquid Gas,LPG,LPG,Propane,BELIZE,18622.1,7135422,1
Export,Lower Miss River,Dry Bulk,Agricultural,Grain,Corn,GRENADA,18430.3,3897461,1
Export,Lower Miss River,Dry Bulk,Agricultural,Grain,Rice,UNITED KINGDOM,18335.1,12942841,2
Export,Lower Miss River,Liquid Gas,LPG,LPG,Ethane,PANAMA,18328.3,7849694,1
Export,Lower Miss River,Dry Bulk,Agricultural,Grain,Rice,PANAMA,18321.5,12028151,2
Export,"LAKE CHARLES, LA",Liquid Bulk,Chemicals,Caustic Soda,Caustic Soda,URUGUAY,18275.8,2855674,1
Export,Lower Miss River,Liquid Bulk,Agricultural,"Vegetable Oils, Animal Fats, Sugar Fats",Soybean Oil,MOROCCO,18009.1,17469269,1
Export,Lower Miss River,Dry Bulk,Carbon Products,Coal,Metcoal,GUATEMALA,17968.0,2920500,1
Export,Lower Miss River,Dry Bulk,Agricultural,Grain,Corn,CABO VERDE,17799.0,3896734,1
Export,Lower Miss River,Liquid Bulk,Petroleum Products,Dirty Products,Fuel Oil,MALAYSIA,17428.9,15421225,1
Export,Lower Miss River,x,x,x,x,INDIA,17249.5,50287114,11
Export,Lower Miss River,x,x,x,x,COSTA RICA,17214.6,25424710,34
Export,Lower Miss River,Dry Bulk,Agricultural,Grain,Wheat,BELIZE,17180.7,5091397,1
Export,Lower Miss River,Liquid Bulk,Petroleum Products,Dirty Products,Fuel Oil,CURACAO,17070.0,11570000,1
Export,Lower Miss River,Liquid Bulk,Agricultural,"Vegetable Oils, Animal Fats, Sugar Fats",Soybean Oil,MEXICO,17018.7,17374800,2
Export,"LAKE CHARLES, LA",Dry Bulk,Agricultural,Grain,Rice,BANGLADESH,17000.0,13544080,1
Export,Lower Miss River,Dry Bulk,Fertilizer,Sulphur,Sulphur,EGYPT,16499.1,5147724,1
Export,Lower Miss River,Liquid Bulk,Petroleum Products,Dirty Products,Bitumen,AUSTRALIA,16145.5,7126194,1
Export,Lower Miss River,Liquid Bulk,Petroleum Products,Clean Products,Gasoline,NETHERLANDS,16069.1,19139971,1
Export,Lower Miss River,Dry Bulk,Forestry,Pulp & Paper,Paper Board,CHILE,16021.8,10094917,2
Export,Lower Miss River,Dry Bulk,Misc Bulk,Misc Bulk,Misc Bulk,BRAZIL,15913.7,29859031,4
Export,Lower Miss River,Dry Bulk,Agricultural,Grain,SBM,GHANA,15809.9,5173775,2
Export,Lower Miss River,Liquid Bulk,Chemicals,PolyEthylene,PolyEthylene,CHINA,15804.7,11824761,1
Export,Lower Miss River,Liquid Bulk,Petroleum Products,Dirty Products,Light Oils,INDIA,15729.4,5860954,1
Export,Lower Miss River,Liquid Bulk,Chemicals,Olefins,Olefins,HONG KONG,15661.3,22289628,2
Export,Lower Miss River,Liquid Bulk,Chemicals,Misc Chemicals,Misc Chemicals,UNITED KINGDOM,15587.4,67033010,17
Export,Lower Miss River,Liquid Gas,LPG,LPG,Ethylene,SINGAPORE,15585.9,17590393,2
Export,Lower Miss River,Dry Bulk,Agricultural,Rubber,Rubber,UNITED KINGDOM,15417.5,29377539,3
Export,Lower Miss River,Liquid Bulk,Chemicals,Chemicals,PVC,SAUDI ARABIA,15387.6,9086130,1
Export,Lower Miss River,Liquid Bulk,Chemicals,Chemicals,PVC,EGYPT,15379.6,10395251,1
Export,"LAKE CHARLES, LA",Dry Bulk,Carbon Products,Petcoke,Calcined Petcoke,AUSTRALIA,15077.2,6030880,1
Export,Lower Miss River,Liquid Bulk,Chemicals,Caustic Soda,Caustic Soda,FINLAND,14999.4,3315164,1
Export,Lower Miss River,Dry Bulk,Minerals & Ores,Concentrates,Concentrates,CHINA,14817.2,17178815,1
Export,Lower Miss River,Dry Bulk,Forestry,Pulp & Paper,Paper Board,NETHERLANDS,14654.7,14498563,3
Export,Lower Miss River,Dry Bulk,Agricultural,Grain,Soybeans,MOROCCO,14599.8,5954924,1
Export,Lower Miss River,Liquid Bulk,Chemicals,Caustic Soda,Caustic Soda,GREECE,14500.0,3607963,1
Export,Lower Miss River,Liquid Bulk,Chemicals,Chemicals,PVC,GHANA,14359.3,9322650,1
Export,Lower Miss River,Liquid Bulk,Agricultural,"Vegetable Oils, Animal Fats, Sugar Fats",Corn Oil,EGYPT,14295.8,16931856,3
Export,"LAKE CHARLES, LA",Liquid Bulk,Chemicals,Glycols,Glycols,EGYPT,14085.0,7190725,1
Export,Lower Miss River,Dry Bulk,Agricultural,Grain,Soybeans,EL SALVADOR,14051.3,5742475,1
Export,Lower Miss River,Dry Bulk,Agricultural,Grain,DDG,PANAMA,14000.3,3254893,3
Export,Lower Miss River,Liquid Gas,LPG,LPG,Ethylene,JAPAN,13923.4,28075861,2
Export,Lower Miss River,Liquid Bulk,Agricultural,"Vegetable Oils, Animal Fats, Sugar Fats",Soybean Oil,HONDURAS,13866.6,15499737,3
Export,"MORGAN CITY, LA",x,x,x,x,NIGERIA,13646.4,103394500,5
Export,Lower Miss River,Dry Bulk,Forestry,Pulp & Paper,Paper Board,GUATEMALA,13625.5,8553041,4
Export,Lower Miss River,Dry Bulk,Agricultural,Grain,Wheat,ST VINCENT AND THE GRENADINES,13556.3,3497314,1
Export,Lower Miss River,Dry Bulk,Agricultural,Rubber,Rubber,CHINA,13547.5,23517525,9
Export,Lower Miss River,Liquid Bulk,Chemicals,Chemicals,PVC,DOMINICAN REPUBLIC,13540.6,8788926,1
Export,Lower Miss River,Liquid Bulk,Petroleum Products,Dirty Products,Bitumen,PANAMA,13316.2,5798064,1
Export,Lower Miss River,Dry Bulk,Fertilizer,Urea,Urea,MEXICO,13299.0,5206572,1
Export,Lower Miss River,Dry Bulk,Forestry,Pulp & Paper,Paper Board,ECUADOR,13286.2,7741218,2
Export,Lower Miss River,Liquid Bulk,Chemicals,Chemicals,PVC,CHILE,13233.4,9023836,1
Export,Lower Miss River,Dry Bulk,Carbon Products,Petcoke,Calcined Petcoke,GREECE,13199.4,5345769,1
Export,Lower Miss River,Liquid Bulk,Petroleum Products,Dirty Products,Fuel Oil,NICARAGUA,13127.1,11238991,1
Export,"LAKE CHARLES, LA",Liquid Bulk,Chemicals,Caustic Soda,Caustic Soda,SPAIN,13066.5,2285626,1
Export,Lower Miss River,x,x,x,x,CHILE,13010.6,16046775,55
Export,Lower Miss River,Dry,Reefer,Reefer,Reefer,VIETNAM,12653.9,14367951,7
Export,Lower Miss River,Liquid Bulk,Petroleum Products,Dirty Products,Bitumen,CHINA,12569.2,2608904,2
Export,Lower Miss River,Dry Bulk,Fertilizer,Fertilizer,Fertilizer,BULGARIA,12421.6,3302700,1
Export,"LAKE CHARLES, LA",Liquid Bulk,Chemicals,Caustic Soda,Caustic Soda,CANADA,12396.8,4496797,1
Export,Lower Miss River,Dry Bulk,Agricultural,Grain,Grain,ISRAEL,12275.5,2510824,1
Export,Lower Miss River,Dry Bulk,Agricultural,Grain,SBM,PERU,12099.1,3998093,1
Export,Lower Miss River,Dry Bulk,Agricultural,Grain,DDG,PORTUGAL,12000.0,2700000,1
Export,Lower Miss River,Liquid Bulk,Chemicals,Olefins,Olefins,"KOREA, SOUTH",11981.0,14748459,2
Export,Lower Miss River,Dry Bulk,Fertilizer,Potash,Potash,JAPAN,11939.9,5441638,2
Export,Lower Miss River,Liquid Bulk,Chemicals,Ethanol,Ethanol,FRANCE,11889.7,7666430,1
Export,Lower Miss River,Liquid Bulk,Chemicals,Ethanol,Ethanol,CYPRUS,11652.8,6982640,1
Export,Lower Miss River,Dry Bulk,Agricultural,Sugar,Sugar,GUATEMALA,11598.6,7884899,2
Export,Lower Miss River,Liquid Bulk,Agricultural,"Vegetable Oils, Animal Fats, Sugar Fats",Soybean Oil,JAMAICA,11543.5,12652954,2
Export,Lower Miss River,Dry Bulk,Fertilizer,Fertilizer,Fertilizer,COLOMBIA,11394.9,1139400,1
Export,Lower Miss River,Dry Bulk,Fertilizer,PhosRock,PhosRock,BRAZIL,11390.3,55373955,2
Export,Lower Miss River,Liquid Bulk,Chemicals,Chemicals,PVC,GUATEMALA,11384.8,8122464,1
Export,Lower Miss River,Dry Bulk,Agricultural,Grain,Wheat,HAITI,11333.6,2772733,1
Export,Lower Miss River,Dry,Reefer,Reefer,Reefer,UNITED ARAB EMIRATES,11154.6,11312695,1
Export,Lower Miss River,Liquid Bulk,Petroleum Products,Crude Oil,Crude Oil,ITALY,11087.4,4937400,1
Export,Lower Miss River,Dry Bulk,Agricultural,Grain,Wheat,SOUTH AFRICA,10999.6,2621322,1
Export,Lower Miss River,Dry Bulk,Agricultural,Grain,Rice,CUBA,10999.0,7925536,3
Export,Lower Miss River,Dry Bulk,Fertilizer,Potash,Potash,SPAIN,10893.6,3226219,1
Export,Lower Miss River,x,x,x,x,BRAZIL,10852.9,50604741,157
Export,Lower Miss River,Dry Bulk,Misc Bulk,Misc Bulk,Misc Bulk,TURKEY,10842.0,16150853,2
Export,Lower Miss River,Liquid Gas,LPG,LPG,Ethylene,COLOMBIA,10657.8,12551120,2
Export,Lower Miss River,Dry Bulk,Agricultural,Grain,SBM,NEW ZEALAND,10628.9,3363334,1
Export,"LAKE CHARLES, LA",Liquid Bulk,Chemicals,Styrene,Styrene,INDIA,10505.1,10970101,1
Export,"LAKE CHARLES, LA",Dry Bulk,Agricultural,Grain,Rice,HONDURAS,10500.0,3303825,1
Export,"LAKE CHARLES, LA",Liquid Bulk,Chemicals,Styrene,Styrene,BRAZIL,10479.0,10189608,1
Export,Lower Miss River,Dry Bulk,Minerals & Ores,Concentrates,Concentrates,JAPAN,10358.2,12358564,1
Export,Lower Miss River,Dry Bulk,Agricultural,Rubber,Rubber,SINGAPORE,10245.9,21775696,4
Export,Lower Miss River,Dry Bulk,Minerals & Ores,Concentrates,Concentrates,GERMANY,10214.5,11609342,1
Export,Lower Miss River,x,x,x,x,UNITED ARAB EMIRATES,10051.0,29842821,20
Export,"LAKE CHARLES, LA",Liquid Bulk,Petroleum Products,Dirty Products,Fuel Oil,LITHUANIA,10011.8,7875478,1
Export,Lower Miss River,Dry Bulk,Agricultural,Grain,Corn,MOZAMBIQUE,10000.0,2665230,1
Export,Lower Miss River,Dry Bulk,Agricultural,Grain,Soybeans,SOUTH AFRICA,10000.0,2500013,1
Export,"LAKE CHARLES, LA",Liquid Bulk,Petroleum Products,Dirty Products,Fuel Oil,INDIA,10000.0,8385000,1
Export,Lower Miss River,Liquid Bulk,Chemicals,EDC,EDC,TAIWAN,9999.1,999907,1
Export,Lower Miss River,Liquid Bulk,Agricultural,"Vegetable Oils, Animal Fats, Sugar Fats",Soybean Oil,ALGERIA,9998.7,9784628,1
Export,"LAKE CHARLES, LA",Liquid Bulk,Chemicals,Glycols,Glycols,THAILAND,9995.6,3950269,1
Export,Lower Miss River,Liquid Bulk,Chemicals,Glycols,Glycols,"KOREA, SOUTH",9834.5,10405632,3
Export,Lower Miss River,Liquid Bulk,Petroleum Products,Dirty Products,Bitumen,UNITED KINGDOM,9800.1,3997016,1
Export,Lower Miss River,x,x,x,x,SINGAPORE,9715.5,44778053,38
Export,Lower Miss River,Dry Bulk,Minerals & Ores,Concentrates,Concentrates,BELGIUM,9682.9,11590251,1
Export,Lower Miss River,Liquid Bulk,Agricultural,"Vegetable Oils, Animal Fats, Sugar Fats",Tallow,NETHERLANDS,9679.6,10589503,1
Export,Lower Miss River,Dry Bulk,Agricultural,Grain,Seed Cake,COLOMBIA,9602.3,1920468,1
Export,"LAKE CHARLES, LA",Liquid Bulk,Chemicals,Glycols,Glycols,CHINA,9449.1,4497771,1
Export,Lower Miss River,Dry,Reefer,Reefer,Reefer,HAITI,9350.7,11021222,1
Export,Lower Miss River,Dry,Reefer,Reefer,Reefer,COLOMBIA,9340.9,15498369,4
Export,Lower Miss River,Dry Bulk,Forestry,Pulp & Paper,Pulp,SPAIN,9317.8,9181329,1
Export,Lower Miss River,Dry Bulk,Misc Bulk,Misc Bulk,Misc Bulk,ARGENTINA,9282.1,10234974,3
Export,Lower Miss River,Liquid Gas,LPG,LPG,Butane,COLOMBIA,9218.3,4201055,1
Export,Lower Miss River,Dry Bulk,Agricultural,Grain,Soybeans,BARBADOS,9180.0,3791556,1
Export,"LAKE CHARLES, LA",Liquid Bulk,Petroleum Products,Clean Products,Gasoline,ANTIGUA AND BARBUDA,9173.3,6884273,1
Export,Lower Miss River,Liquid Bulk,Chemicals,PolyEthylene,PolyEthylene,BRAZIL,9167.9,10550092,1
Export,Lower Miss River,Liquid Bulk,Chemicals,Caustic Soda,Caustic Soda,ITALY,9142.8,1737086,1
Export,Lower Miss River,Dry Bulk,Forestry,Pulp & Paper,Pulp,BRAZIL,9033.7,9472121,2
Export,Lower Miss River,Dry Bulk,Agricultural,Grain,Grain,COSTA RICA,9027.1,1594721,1
Export,Lower Miss River,Liquid Bulk,Petroleum Products,Clean Products,Gasoline,SINGAPORE,8892.4,9854336,1
Export,Lower Miss River,Liquid Gas,LPG,LPG,Propane,COLOMBIA,8877.0,3331305,2
Export,Lower Miss River,Dry,Reefer,Reefer,Reefer,ANGOLA,8760.4,9340850,1
Export,Lower Miss River,Liquid Bulk,Petroleum Products,Clean Products,Gasoline,ITALY,8669.2,5504000,1
Export,"LAKE CHARLES, LA",Liquid Gas,LNG,LNG,LNG,JAMAICA,8666.0,2884171,1
Export,Lower Miss River,Liquid Gas,LPG,LPG,Ethane,COSTA RICA,8626.2,3974996,1
Export,Lower Miss River,Liquid Bulk,Chemicals,Ethanol,Ethanol,INDIA,8577.1,5440000,1
Export,Lower Miss River,x,x,x,x,THAILAND,8491.9,6237934,14
Export,Lower Miss River,Liquid Bulk,Chemicals,Chemicals,PVC,POLAND,8460.4,4873010,1
Export,Lower Miss River,Dry Bulk,Forestry,Pulp & Paper,Pulp,COLOMBIA,8398.6,8654212,2
Export,Lower Miss River,Dry Bulk,Agricultural,Grain,Wheat,BARBADOS,8284.8,2349316,1
Export,Lower Miss River,Liquid Bulk,Chemicals,Styrene,Styrene,FRANCE,8267.4,7990471,2
Export,Lower Miss River,Liquid Bulk,Chemicals,Methanol,Methanol,INDONESIA,8000.0,1727600,1
Export,"LAKE CHARLES, LA",Liquid Bulk,Chemicals,EDC,EDC,PAKISTAN,7986.2,1573205,1
Export,Lower Miss River,Liquid Bulk,Chemicals,Misc Chemicals,Misc Chemicals,MALAYSIA,7981.9,30013201,11
Export,Lower Miss River,Liquid Bulk,Petroleum Products,Dirty Products,Fuel Oil,GIBRALTAR,7976.1,4157462,1
Export,Lower Miss River,Liquid Bulk,Chemicals,Chemicals,PVC,TUNISIA,7865.5,4605641,1
Export,Lower Miss River,x,x,x,x,PHILIPPINES,7852.4,22440211,13
Export,Lower Miss River,Dry,Reefer,Reefer,Reefer,CHINA,7782.8,24261547,1
Export,Lower Miss River,Liquid Bulk,Petroleum Products,Clean Products,Gasoline,CANADA,7625.7,4084574,1
Export,Lower Miss River,x,x,x,x,"KOREA, SOUTH",7594.0,29841167,10
Export,Lower Miss River,Liquid Bulk,Agricultural,"Vegetable Oils, Animal Fats, Sugar Fats",Soybean Oil,COSTA RICA,7518.0,7522406,1
Export,Lower Miss River,Liquid Bulk,Chemicals,Benzene,Benzene,BELGIUM,7514.0,15007074,2
Export,Lower Miss River,Dry Bulk,Carbon Products,Petcoke,Calcined Petcoke,MOZAMBIQUE,7502.6,3151113,1
Export,Lower Miss River,Dry Bulk,Carbon Products,Petcoke,Calcined Petcoke,SOUTH AFRICA,7502.6,3151113,1
Export,Lower Miss River,Liquid Bulk,Chemicals,Methanol,Methanol,FRANCE,7500.0,1994400,1
Export,Lower Miss River,Liquid Bulk,Petroleum Products,Clean Products,Gasoline,"KOREA, SOUTH",7484.2,9948739,1
Export,Lower Miss River,Dry Bulk,Agricultural,Grain,Corn,ST VINCENT AND THE GRENADINES,7393.4,1537763,1
Export,"MORGAN CITY, LA",Liquid Bulk,Petroleum Products,Dirty Products,Fuel Oil,PANAMA,7299.1,7012867,2
Export,Lower Miss River,Liquid Bulk,Agricultural,veg,Tall Oil,SWEDEN,7192.9,4694368,1
Export,Lower Miss River,Dry Bulk,Agricultural,Rubber,Rubber,TURKEY,7169.1,14198137,2
Export,Lower Miss River,Dry Bulk,Agricultural,Grain,Grain,IRELAND,7145.5,1179008,1
Export,Lower Miss River,Liquid Bulk,Petroleum Products,Clean Products,Gasoline,BRAZIL,7081.7,5015975,1
Export,Lower Miss River,Dry Bulk,Agricultural,Grain,Corn,BARBADOS,7000.0,1566740,1
Export,Lower Miss River,Dry Bulk,Carbon Products,Petcoke,Calcined Petcoke,NETHERLANDS,7000.0,2744360,1
Export,"LAKE CHARLES, LA",Dry Bulk,Carbon Products,Petcoke,Calcined Petcoke,NETHERLANDS,7000.0,6536000,1
Export,Lower Miss River,Liquid Bulk,Chemicals,Methanol,Methanol,COLOMBIA,6989.2,2760385,1
Export,Lower Miss River,Dry Bulk,Agricultural,Rubber,Rubber,JAPAN,6979.8,13837822,2
Export,Lower Miss River,Liquid Bulk,Chemicals,Misc Chemicals,Misc Chemicals,PERU,6948.6,16652061,17
Export,Lower Miss River,x,x,x,x,HONDURAS,6938.1,19452820,64
Export,Lower Miss River,Liquid Bulk,Chemicals,Ethanol,Ethanol,VIETNAM,6937.4,4231087,1
Export,Lower Miss River,Dry Bulk,Agricultural,Rubber,Rubber,TAIWAN,6918.4,11789424,5
Export,Lower Miss River,Dry Bulk,Agricultural,Grain,Soybeans,GUATEMALA,6875.2,3119208,1
Export,Lower Miss River,Liquid Gas,LPG,LPG,Ethylene,"KOREA, SOUTH",6720.3,10046353,1
Export,Lower Miss River,Dry Bulk,Agricultural,Grain,DDG,JAMAICA,6668.5,1514585,1
Export,Lower Miss River,Liquid Bulk,Chemicals,Ethanol,Ethanol,COLOMBIA,6653.8,5803193,1
Export,Lower Miss River,Liquid Bulk,Petroleum Products,Dirty Products,Bitumen,GUADELOUPE,6628.0,2890104,1
Export,Lower Miss River,Liquid Bulk,Chemicals,Ethanol,Ethanol,PERU,6577.8,3646343,1
Export,Lower Miss River,x,x,x,x,HONG KONG,6557.4,50855097,2
Export,Lower Miss River,Liquid Bulk,Petroleum Products,Dirty Products,Coal Tar,SENEGAL,6480.0,3750000,1
Export,Lower Miss River,Liquid Bulk,Agricultural,"Vegetable Oils, Animal Fats, Sugar Fats","Vegetable Oils, Animal Fats, Sugar Fats",CHILE,6431.0,10395585,2
Export,Lower Miss River,Liquid Bulk,Chemicals,Methanol,Methanol,ITALY,6400.0,2252480,1
Export,Lower Miss River,Liquid Bulk,Chemicals,Chemicals,PVC,PANAMA,6351.6,4026012,1
Export,Lower Miss River,Liquid Bulk,Chemicals,Ethanol,Ethanol,SWEDEN,6334.6,6973300,1
Export,Lower Miss River,Liquid Bulk,Chemicals,Chemicals,PVC,THAILAND,6306.4,3961503,1
Export,Lower Miss River,Dry Bulk,Agricultural,Grain,Soybeans,GRENADA,6299.5,2572283,1
Export,Lower Miss River,Liquid Gas,LPG,LPG,Propane,BAHAMAS,6288.1,2934575,2
